Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
Morgan Stanley,PyNews API,https://markets.businessinsider.com/news/stocks/elon-musk-threatens-jpmorgan-with-one-star-review-on-yelp-2021-11,"b""Elon Musk reportedly threatened to give JPMorgan a 'one star review on Yelp' if it doesn't withdraw its lawsuit""","b'""If JPM doesn\'t withdraw their lawsuit, I will give them a one star review on Yelp. This is my final warning!"" Elon Musk said.'","b'Elon MuskPool\r<ul><li>An ongoing legal dispute between JPMorgan and Tesla led Elon Musk to fire back at the bank in a recent WSJ article.</li><li>""If JPM doesn\'t withdraw their lawsuit, I will give \xe2\x80\xa6 [+2689 chars]'",negative,0.0,0.0,1.0,negative,0.09,0.19,0.72,True,English,2021-11-24,markets.businessinsider.com,,
Morgan Stanley,Bing API,https://www.bloombergquint.com/onweb/merck-covid-pill-set-for-authorization-despite-concerns-ms-says,"b'Merck Covid Pill Set for Authorization Despite Concerns, MS Says'","b'Merck & Co.\xe2\x80\x99s Covid-19 pill will likely still get U.S. authorization despite disappointing efficacy data and concerns raised by regulators, Morgan Stanley analysts predicted. Merck shares fell 3.8% Friday after the release of data showing molnupiravir was less effective than previously reported,'","b'Merck & Co.\xe2\x80\x99s Covid-19 pill will likely still get U.S. authorization despite disappointing efficacy data and concerns raised by regulators, Morgan Stanley analysts predicted. Merck shares fell 3.8% Friday after the release of data showing molnupiravir was less effective than previously reported,'",neutral,0.01,0.95,0.04,negative,0.02,0.05,0.93,True,English,2021-11-28,bloombergquint.com,,
Morgan Stanley,Twitter API,Twitter,"b'We should have a sponsorship scheme for our MPs, example Morgan Stanley and Pfizer, what do you think'",b'nan',"b'We should have a sponsorship scheme for our MPs, example Morgan Stanley and Pfizer, what do you think'",neutral,0.06,0.93,0.01,neutral,0.06,0.93,0.01,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,"b'Morgan Stanley Funds Adding to Bitcoin Exposure, SEC Filings Show  Bitcoin via'",b'nan',"b'Morgan Stanley Funds Adding to Bitcoin Exposure, SEC Filings Show  Bitcoin via'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,"b'Morgan Stanley Funds Adding to Bitcoin Exposure, SEC Filings Show  Bitcoin  elsalvador\xe2\x80\xa6'",b'nan',"b'Morgan Stanley Funds Adding to Bitcoin Exposure, SEC Filings Show  Bitcoin  elsalvador\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,"b'The market is always changing, but you can keep up by using Morgan Stanley Online. Stay informed and get a holistic\xe2\x80\xa6'",b'nan',"b'The market is always changing, but you can keep up by using Morgan Stanley Online. Stay informed and get a holistic\xe2\x80\xa6'",neutral,0.07,0.89,0.04,neutral,0.07,0.89,0.04,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,b'Lotte\xe2\x80\x99s reshuffle indicates less likelihood of Morgan Stanley\xe2\x80\x99s exit from\xc2\xa0Nolboo',b'nan',b'Lotte\xe2\x80\x99s reshuffle indicates less likelihood of Morgan Stanley\xe2\x80\x99s exit from\xc2\xa0Nolboo',neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,b'Bengals WR Stanley Morgan was also singing Kanye\xe2\x80\x99s \xe2\x80\x9cGood Life\xe2\x80\x9d as he ran into the locker room. It\xe2\x80\x99s now blaring on the speakers in there.',b'nan',b'Bengals WR Stanley Morgan was also singing Kanye\xe2\x80\x99s \xe2\x80\x9cGood Life\xe2\x80\x9d as he ran into the locker room. It\xe2\x80\x99s now blaring on the speakers in there.',positive,0.9,0.09,0.01,positive,0.9,0.09,0.01,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,b'Shiba Inu Listed by Exchange of Former Morgan Stanley Developers',b'nan',b'Shiba Inu Listed by Exchange of Former Morgan Stanley Developers',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,b'Public Service Enterprise Group (PEG) surprised the market with Q4 result. Morgan Stanley changed the rating to Sel\xe2\x80\xa6',b'nan',b'Public Service Enterprise Group (PEG) surprised the market with Q4 result. Morgan Stanley changed the rating to Sel\xe2\x80\xa6',neutral,0.17,0.75,0.08,neutral,0.17,0.75,0.08,True,English,2021-11-28,Unknown,,
Morgan Stanley,Twitter API,Twitter,"b""MorganStanley expects  Apple to be 'game changer' in Augmented Reality  AR""",b'nan',"b""MorganStanley expects  Apple to be 'game changer' in Augmented Reality  AR""",neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,2021-11-28,Unknown,,
Barclays,Google API,https://www.bala-today.co.uk/article.cfm?id=138195&headline=Barclays%20face%20backlash%20for%20closing%20Porthmadog%20bank&sectionIs=news&searchyear=2021,b'Barclays face backlash for closing Porthmadog bank',b'',b'Barclays face backlash for closing Porthmadog bank',negative,0.01,0.03,0.96,negative,0.01,0.03,0.96,True,English,2021-11-28,bala-today.co.uk,,
Barclays,Google API,https://patch.com/new-york/brooklyn/calendar/event/20211128/1591265/bghs-vs-metro-bda-barclays-center-events,"b'Nov 28 | BGHS vs Metro BDA  Barclays Center (Events) | Brooklyn, NY Patch'","b'Sunday November 28, 2021: Event listing from Boys and Girls High School: Sunday, November 28 from 2:30 PM to 4:30...'","b'Sunday November 28, 2021: Event listing from Boys and Girls High School: Sunday, November 28 from 2:30 PM to 4:30...'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-11-28,patch.com,,
Barclays,Google API,http://energysiren.co.ke/2021/11/28/investment-banking-market-industry-analysis-and-forecast-2021-2028-barclays-jp-morgan-goldman-sachs-bank-of-america-merrill-lynch/,"b'Investment Banking Market \xe2\x80\x93 Industry Analysis and Forecast (2021-2028) | Barclays, JP Morgan, Goldman Sachs, Bank ...'",b'Investment Banking Market Research Report covers the present scenario and the growth prospects of Investment Banking market for 2021-2028.',b'Investment Banking Market Research Report covers the present scenario and the growth prospects of Investment Banking market for 2021-2028.',neutral,0.0,1.0,0.0,neutral,0.06,0.94,0.0,True,English,2021-11-28,energysiren.co.ke,,
Barclays,Google API,https://etfdailynews.com/news/homeserve-lonhsv-rating-reiterated-by-barclays/,b'HomeServe (LON:HSV) Rating Reiterated by Barclays',"b'Barclays reissued their overweight rating on shares of HomeServe (LON:HSV) in a report published on Wednesday, Price Targets.com reports.'","b'Barclays reissued their overweight rating on shares of HomeServe (LON:HSV) in a report published on Wednesday, Price Targets.com reports.'",neutral,0.01,0.99,0.0,negative,0.0,0.19,0.81,True,English,2021-11-28,etfdailynews.com,,
Barclays,Google API,https://etfdailynews.com/news/mizrahi-tefahot-bank-otcmztff-stock-rating-reaffirmed-by-barclays/,b'Mizrahi Tefahot Bank (OTC:MZTFF) Stock Rating Reaffirmed by Barclays',"b'Barclays restated their overweight rating on shares of Mizrahi Tefahot Bank (OTC:MZTFF) in a research note released on Wednesday morning, The Fly reports.'","b'Barclays restated their overweight rating on shares of Mizrahi Tefahot Bank (OTC:MZTFF) in a research note released on Wednesday morning, The Fly reports.'",neutral,0.0,1.0,0.0,negative,0.0,0.17,0.83,True,English,2021-11-28,etfdailynews.com,,
Barclays,Google API,https://www.scotsman.com/business/scots-entrepreneurs-bullish-and-resilient-according-to-barclays-eagle-labs-as-it-flags-2022-as-year-of-growth-for-business-3472646,"b""Scots entrepreneurs bullish and 'resilient', according to Barclays Eagle Labs - as it flags 2022 as 'year of growth for ...""",b'',"b""Scots entrepreneurs bullish and 'resilient', according to Barclays Eagle Labs - as it flags 2022 as 'year of growth for ...""",neutral,0.47,0.53,0.0,neutral,0.47,0.53,0.0,True,English,2021-11-28,scotsman.com,,
Barclays,Google API,https://www.thisismoney.co.uk/money/markets/article-10248933/Barclays-boss-Brace-shock-Staley-emails-Epstein.html,b'Barclays boss: Brace for shock on Staley emails with Epstein',b'',b'Barclays boss: Brace for shock on Staley emails with Epstein',negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,2021-11-27,thisismoney.co.uk,,
Barclays,Google API,https://www.republicworld.com/sports-news/basketball-news/brooklyn-nets-vs-phoenix-suns-nba-live-streaming-details-injury-report-and-team-news.html,"b'Brooklyn Nets vs Phoenix Suns: NBA LIVE Streaming details, Injury report, and Team news'","b'Know the live streaming details, probable starting line-up about the Nets vs Suns, NBA 2021-22 match that takes place at the Barclays Center on Saturday...'","b'Know the live streaming details, probable starting line-up about the Nets vs Suns, NBA 2021-22 match that takes place at the Barclays Center on Saturday...'",negative,0.0,0.08,0.92,neutral,0.0,1.0,0.0,True,English,2021-11-27,republicworld.com,,
Barclays,Google API,https://etfdailynews.com/news/barclays-begins-coverage-on-hireright-nysehrt/,b'Barclays Begins Coverage on HireRight (NYSE:HRT)',"b'Barclays initiated coverage on shares of HireRight (NYSE:HRT) in a research note published on Tuesday morning, Price Targets.com reports.'","b'Barclays initiated coverage on shares of HireRight (NYSE:HRT) in a research note published on Tuesday morning, Price Targets.com reports.'",neutral,0.37,0.61,0.02,neutral,0.24,0.75,0.01,True,English,2021-11-27,etfdailynews.com,,
Barclays,PyNews API,https://www.reuters.com/business/energy/barclays-raises-2022-oil-price-view-faster-inventory-drawdown-2021-11-23/,b'Barclays raises 2022 oil price view on faster inventory drawdown - Reuters',b'Barclays raised its 2022 oil price forecasts on Tuesday as it expects a faster-than-expected inventory drawdown and cautious supply response to offset a modest surplus next year.',b'Nov 23 (Reuters) - Barclays raised its 2022 oil price forecasts on Tuesday as it expects a faster-than-expected inventory drawdown and cautious supply response to offset a modest surplus next year.\r\xe2\x80\xa6 [+1647 chars]',neutral,0.24,0.73,0.03,neutral,0.11,0.82,0.07,True,English,2021-11-23,reuters.com,,
Barclays,PyNews API,https://www.reuters.com/business/finance/britain-gulf-countries-negotiating-free-trade-agreement-british-investment-2021-11-22/,"b'Britain, Gulf countries negotiating free-trade agreement -British investment minister - Reuters'","b""Britain and Gulf Cooperation Council (GCC) countries are negotiating a free-trade agreement, Britain's investment minister, Gerry Grimstone, said on Monday.""","b'Chairman of Barclays Bank Sir Gerry Grimstone speaks at a European Financial Forum event in Dublin, Ireland February 13, 2019. REUTERS/Clodagh Kilcoyne/File PhotoDUBAI, Nov 22 (Reuters) - Britain and\xe2\x80\xa6 [+662 chars]'",neutral,0.09,0.91,0.0,neutral,0.0,1.0,0.0,True,English,2021-11-23,reuters.com,,
Barclays,PyNews API,https://www.huffpost.com/entry/seth-rollins-attacked-brooklyn_n_619c685ae4b044a1cc0be4c4,b'Seth Rollins Attacked At WWE\xe2\x80\x99s \xe2\x80\x98Monday Night Raw\xe2\x80\x99; 24-Year-Old Reportedly Arrested',"b'NYPD said a man was taken into custody after the incident, according to ESPN.'","b'WWE superstar Seth Rollins was attacked by someone in the middle of Monday Night Raw at the Barclays Center in Brooklyn.\rThe person ran after Rollins, tackling and bringing him down. The two fought \xe2\x80\xa6 [+756 chars]'",negative,0.0,0.0,1.0,negative,0.01,0.13,0.86,True,English,2021-11-23,huffpost.com,,
Barclays,PyNews API,https://bleacherreport.com/articles/10019019-seth-rollins-recounts-terrifying-fan-attack-on-wwe-raw-says-he-avoided-injury,"b""Seth Rollins Recounts 'Terrifying' Fan Attack on WWE Raw, Says He Avoided Injury""","b'WWE superstar Seth Rollins was physically attacked by a fan during the live taping of Monday Night Raw at the Barclays Center in Brooklyn. On Tuesday, Rollins...'","b'Etsuo Hara/Getty Images\rWWE superstar Seth Rollins was physically attacked by a fan during the live taping of Monday Night Raw at the Barclays Center in Brooklyn. On Tuesday, Rollins recounted the e\xe2\x80\xa6 [+886 chars]'",negative,0.0,0.0,1.0,negative,0.0,0.02,0.98,True,English,2021-11-23,bleacherreport.com,,
Barclays,Bing API,https://www.cityam.com/deliveroo-to-name-goldman-as-broker-despite-disastrous-ipo-debut/,b'Deliveroo to name Goldman as broker despite disastrous IPO debut',"b'Goldman Sachs and Barclays are close to being picked as Deliveroo\xe2\x80\x99s joint brokers, Sky News reported today. A source close to Deliveroo said the'","b'Goldman Sachs and Barclays are close to being picked as Deliveroo\xe2\x80\x99s joint brokers, Sky News reported today. A source close to Deliveroo said the'",negative,0.0,0.13,0.87,neutral,0.04,0.94,0.02,True,English,2021-11-28,cityam.com,,
Barclays,Bing API,https://www.si.com/fannation/nba/fastbreak/news/nets-fans-boo-james-harden-after-this-play-,b'Nets Fans Boo James Harden After This Play',"b'The Brooklyn Nets lost to the Phoenix Suns on Saturday night, and James Harden was booed by Nets fans. The Brooklyn Nets lost to the Phoenix Suns 113-107 on Saturday night in Brooklyn at Barclays Center.'","b'The Brooklyn Nets lost to the Phoenix Suns on Saturday night, and James Harden was booed by Nets fans. The Brooklyn Nets lost to the Phoenix Suns 113-107 on Saturday night in Brooklyn at Barclays Center.'",neutral,0.21,0.68,0.11,negative,0.0,0.0,1.0,True,English,2021-11-28,si.com,,
Barclays,Twitter API,Twitter,b'Barclays center = home gamestaples = home game',b'nan',b'Barclays center = home gamestaples = home game',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'ScoobySteve15 Granted the Barclays is dark af \xf0\x9f\xa4\xa3',b'nan',b'ScoobySteve15 Granted the Barclays is dark af \xf0\x9f\xa4\xa3',neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'illuminatedMu goofed not going when they pulled up to Barclays not missing this time',b'nan',b'illuminatedMu goofed not going when they pulled up to Barclays not missing this time',negative,0.03,0.01,0.96,negative,0.03,0.01,0.96,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'Bscala1986 RTaub_ They did that when they split time between Barclays/Coliseum',b'nan',b'Bscala1986 RTaub_ They did that when they split time between Barclays/Coliseum',neutral,0.02,0.94,0.04,neutral,0.02,0.94,0.04,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,"b""That's common now, the best was at Barclays center.  MVPSEASON""",b'nan',"b""That's common now, the best was at Barclays center.  MVPSEASON""",positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,"b'realcathalc LlSTENlNG_PARTY Which newsagent was it based on? The one up from Barclays Bank, or the one next to the Haringey Arms?'",b'nan',"b'realcathalc LlSTENlNG_PARTY Which newsagent was it based on? The one up from Barclays Bank, or the one next to the Haringey Arms?'",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,"b'NY  Knicks vs Brooklyn  Nets Tues., Nov. 30th 2021 7:30PM Barclays Center,  Brooklyn,  NYHit me up for  tickets\xe2\x80\xa6'",b'nan',"b'NY  Knicks vs Brooklyn  Nets Tues., Nov. 30th 2021 7:30PM Barclays Center,  Brooklyn,  NYHit me up for  tickets\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'What Does \xe2\x80\x98Snow White\xe2\x80\x99 Mean In Ex-Barclays Boss\xe2\x80\x99 Emails To Jeffrey Epstein? | 2oceansvibe News | South African and\xe2\x80\xa6',b'nan',b'What Does \xe2\x80\x98Snow White\xe2\x80\x99 Mean In Ex-Barclays Boss\xe2\x80\x99 Emails To Jeffrey Epstein? | 2oceansvibe News | South African and\xe2\x80\xa6',neutral,0.01,0.96,0.03,neutral,0.01,0.96,0.03,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'BarclaysNW you closed my account down because someone tried to fraud you through Bitcoin. I was told I don\xe2\x80\x99t need\xe2\x80\xa6',b'nan',b'BarclaysNW you closed my account down because someone tried to fraud you through Bitcoin. I was told I don\xe2\x80\x99t need\xe2\x80\xa6',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,"b'ThomasBraziel Barclays has a lot of it. , Russia, Turkey are the cheapest.I had a\xe2\x80\xa6'",b'nan',"b'ThomasBraziel Barclays has a lot of it. , Russia, Turkey are the cheapest.I had a\xe2\x80\xa6'",neutral,0.11,0.82,0.07,neutral,0.11,0.82,0.07,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,"b""AEW fans will go ANYWHERE. Not a knock on them, WWE was just in Brooklyn at the Barclays' last week. Belmont Park i\xe2\x80\xa6""",b'nan',"b""AEW fans will go ANYWHERE. Not a knock on them, WWE was just in Brooklyn at the Barclays' last week. Belmont Park i\xe2\x80\xa6""",neutral,0.09,0.79,0.12,neutral,0.09,0.79,0.12,True,English,2021-11-28,Unknown,,
Barclays,Twitter API,Twitter,b'FIFA 15 (PC) Carreira  443 Manchester United x AFC Wimbledon | Barclays PL | Rod.1 | Temp.7 \xe2\x80\xa6',b'nan',b'FIFA 15 (PC) Carreira  443 Manchester United x AFC Wimbledon | Barclays PL | Rod.1 | Temp.7 \xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-11-28,Unknown,,
Bank of America,Google API,https://simplywall.st/stocks/us/banks/nyse-bac/bank-of-america/news/heres-what-we-like-about-bank-of-americas-nysebac-upcoming-d,"b""Here's What We Like About Bank of America's (NYSE:BAC) Upcoming Dividend""",b'Bank of America Corporation ( NYSE:BAC ) is about to trade ex-dividend in the next 4 days. The ex-dividend date occurs...',b'Bank of America Corporation ( NYSE:BAC ) is about to trade ex-dividend in the next 4 days. The ex-dividend date occurs...',neutral,0.27,0.7,0.03,neutral,0.0,0.99,0.01,True,English,2021-11-27,simplywall.st,,
Bank of America,Google API,https://www.bollyinside.com/news/martin-midstream-partners-lp-to-participate-in-2021-bank-of-america-leveraged-finance-conference,b'Martin Midstream Partners LP to Participate in 2021 Bank of America Leveraged Finance Conference',b'Martin Midstream Partners L.P. is a publicly traded limited partnership with a diverse set of operations focused primarily in the United States Gulf Coast.',b'Martin Midstream Partners L.P. is a publicly traded limited partnership with a diverse set of operations focused primarily in the United States Gulf Coast.',neutral,0.0,1.0,0.0,neutral,0.0,0.81,0.19,True,English,2021-11-27,bollyinside.com,,
Bank of America,Google API,https://www.marketscreener.com/quote/stock/MGM-RESORTS-INTERNATIONAL-13513/news/MGM-Resorts-International-Enters-into-Secured-Credit-Agreement-Among-the-Company-the-Lenders-from-T-37149030/,"b'MGM Resorts International Enters into Secured Credit Agreement Among the Company, the Lenders from Time to Time Party Thereto and Bank of America, N.A'","b'On November 24, 2021, MGM Resorts International entered into a secured credit agreement among the Company, the lenders from time to time party thereto and...'","b'On November 24, 2021, MGM Resorts International entered into a secured credit agreement among the Company, the lenders from time to time party thereto and...'",neutral,0.07,0.93,0.0,neutral,0.19,0.8,0.01,True,English,2021-11-26,marketscreener.com,,
Bank of America,Google API,https://bgr.com/business/better-than-stimulus-checks-this-program-gets-certain-people-up-to-17500-for-free/,"b'Better than stimulus checks, this program gets certain people up to $17,500 for free'",b'Bank of America is offering homeowners as much as $17500 in down payment and related assistance in buying a home.',b'Bank of America is offering homeowners as much as $17500 in down payment and related assistance in buying a home.',positive,1.0,0.0,0.0,neutral,0.03,0.94,0.03,True,English,2021-11-26,bgr.com,,
Bank of America,Google API,https://www.nasdaq.com/articles/why-shares-of-wells-fargo-citigroup-bank-of-america-and-jpmorgan-chase-are-falling-today,"b'Why Shares of Wells Fargo, Citigroup, Bank of America, and JPMorgan Chase Are Falling Today'","b'What happened Shares of all the major U.S. bank stocks struggled today, along with the Dow Jones Industrial Average, which at one point fell 1000 points on...'","b'What happened Shares of all the major U.S. bank stocks struggled today, along with the Dow Jones Industrial Average, which at one point fell 1000 points on...'",negative,0.0,0.03,0.97,negative,0.0,0.0,1.0,True,English,2021-11-26,nasdaq.com,,
Bank of America,Google API,https://www.fool.com/investing/2021/11/26/why-shares-of-wells-fargo-citigroup-bank-of-americ/,"b'Why Shares of Wells Fargo, Citigroup, Bank of America, and JPMorgan Chase Are Falling Today'","b'Major U.S. large-cap bank stocks struggled along with the broader market, which is reeling from new COVID-related fears and higher inflation.'","b'Major U.S. large-cap bank stocks struggled along with the broader market, which is reeling from new COVID-related fears and higher inflation.'",negative,0.0,0.03,0.97,negative,0.0,0.01,0.99,True,English,2021-11-26,fool.com,,
Bank of America,Google API,https://www.marketscreener.com/quote/stock/MARTIN-MIDSTREAM-PARTNERS-40511746/news/Martin-Midstream-Partners-L-P-to-Participate-in-the-2021-Bank-of-America-Leveraged-Finance-Conferen-37146400/,b'Martin Midstream Partners L.P. to Participate in the 2021 Bank of America Leveraged Finance Conference',b'Martin Midstream Partners L.P. (NASDAQ: MMLP) (\xe2\x80\x9cMMLP\xe2\x80\x9d or the \xe2\x80\x9cPartnership\xe2\x80\x9d) announced today that members of executive management will host virtual meetings...',b'Martin Midstream Partners L.P. (NASDAQ: MMLP) (\xe2\x80\x9cMMLP\xe2\x80\x9d or the \xe2\x80\x9cPartnership\xe2\x80\x9d) announced today that members of executive management will host virtual meetings...',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-11-26,marketscreener.com,,
