Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
Bank of America,PyNews API,https://www.reuters.com/article/us-afterpay-m-a-square-breakingviews-idUSKBN2F31TB,b'Square backs a truck onto Wall Street\xe2\x80\x99s front yard - Reuters',"b'Square is reversing into Wall Street\xe2\x80\x99s front yard. The $29 billion purchase of buy-now-pay-later firm Afterpay announced on Sunday makes Jack Dorsey\xe2\x80\x99s financial technology outfit look more like a bank. Only unlike JPMorgan, Citigroup or Bank of America, Squar\xe2\x80\xa6'","b'Square is reversing into Wall Street\xe2\x80\x99s front yard. The $29 billion purchase of buy-now-pay-later firm Afterpay announced on Sunday makes Jack Dorsey\xe2\x80\x99s financial technology outfit look more like a bank. Only unlike JPMorgan, Citigroup or Bank of America, Squar\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.03,0.93,0.04,True,English,2021-08-03,reuters.com,,
Bank of America,PyNews API,https://www.entrepreneur.com/article/379371,b'SoftBank to offer free classes for entrepreneurs from Latin America and South Florida',b'The bank collaborates with more than 20 entrepreneurs to give a series of master classes to improve technological talent.',"b'August\r4, 2021\r4 min read\rThis article was translated from our Spanish edition using AI technologies. Errors may exist due to this process.\rThe SoftBank School of Operators (SOS) is collaborating\xe2\x80\xa6 [+2394 chars]'",positive,0.67,0.33,0.0,negative,0.0,0.0,1.0,True,English,2021-08-03,entrepreneur.com,,
Bank of America,PyNews API,https://markets.businessinsider.com/news/currencies/jpmorgan-bitcoin-fund-jpm-private-bank-jamie-dimon-crypto-trading-2021-8,"b'JPMorgan has launched an in-house bitcoin fund for private bank clients, reports say'","b""The passively managed fund was launched this week in collaboration with NYDIG and is available to JPMorgan's private bank clients, a CoinDesk report said.""","b'JPMorgan CEO Jamie Dimon says remote work ""doesn\'t work for those who want to hustle."" The bank is among the companies that have ordered their employees back to the office.\rMichel Euler/Pool/Reuters\xe2\x80\xa6 [+2161 chars]'",neutral,0.01,0.98,0.01,negative,0.02,0.37,0.61,True,English,2021-08-03,markets.businessinsider.com,,
Bank of America,PyNews API,https://www.marketwatch.com/story/bank-of-america-downgrades-u-k-stocks-and-reiterates-overweight-on-spain-italy-and-germany-11628167725,"b'Europe Markets: Bank of America downgrades U.K. stocks and reiterates overweight on Spain, Italy and Germany'","b""Bank of America on Thursday downgraded its view of U.K. equities, arguing there's limited upside for energy stocks from here.""","b'Bank of America on Thursday downgraded its view of U.K. equities, arguing theres limited upside for energy stocks from here.Strategists led by Milla Savova took their view on U.K. to marketweight fro\xe2\x80\xa6 [+1498 chars]'",negative,0.0,0.17,0.83,negative,0.0,0.01,0.99,True,English,2021-08-03,marketwatch.com,,
Bank of America,PyNews API,https://www.reuters.com/article/emerging-markets-latam-idUSL1N2P91H7,"b""EMERGING MARKETS-Chile's peso jolted by Escondida strike fears - Reuters""","b""* Peru sol, stocks stabilize after FinMin appointment * Brazil cenbank seen hiking interest rates by 100 bps * Escondida stoppage could hurt economic growth (Updates prices) By Susan Mathew and Ambar Warrick Aug 2 (Reuters) - Chile's peso slumped more than 1%\xe2\x80\xa6""","b""* Peru sol, stocks stabilize after FinMin appointment * Brazil cenbank seen hiking interest rates by 100 bps * Escondida stoppage could hurt economic growth (Updates prices) By Susan Mathew and Ambar Warrick Aug 2 (Reuters) - Chile's peso slumped more than 1%\xe2\x80\xa6""",negative,0.0,0.16,0.84,negative,0.05,0.21,0.74,True,English,2021-08-03,reuters.com,,
Bank of America,PyNews API,https://www.entrepreneur.com/article/379279,"b'Apple Pay expands in Mexico, it can now be used with cards from more banks and even with RappiCard'","b'This app arrived in the Aztec country at the beginning of the year with availability for some cards, but now it has expanded its compatibility.'","b""August\r3, 2021\r3 min read\rThis article was translated from our Spanish edition using AI technologies. Errors may exist due to this process.\rApple's payments application, called Apple Pay , hit th\xe2\x80\xa6 [+1759 chars]""",neutral,0.01,0.98,0.01,negative,0.0,0.0,1.0,True,English,2021-08-03,entrepreneur.com,,
Bank of America,Bing API,https://fintechzoom.com/fintech_news_bank-of-america-3/bank-of-america-california-employment-development-warns-about-scams-reminds-about-end-of-benefits/,"b'Bank of America \xe2\x80\x93 California Employment Development warns about scams, reminds about end of benefits'","b'Find the latest Bank of America Corporation (BAC) stock quote, history, news and other vital information to help you with your stock trading on FintechZoom.'","b'Find the latest Bank of America Corporation (BAC) stock quote, history, news and other vital information to help you with your stock trading on FintechZoom.'",negative,0.08,0.15,0.77,neutral,0.16,0.84,0.0,True,English,2021-08-08,fintechzoom.com,,
Bank of America,Bing API,https://themarketherald.com.au/asx-today-record-start-ahead-as-reporting-season-hots-up-2021-08-09/,b'ASX Today: Record start ahead as reporting season hots up',"b'ASX futures climbed 30 points or 0.4 per cent after the Dow and S&P 500 rose to all-time highs. Barring surprises, the S&P/ASX 200 was set to open at a new peak. The corporate reporting season accelerates this week with updates from Commonwealth Bank,'","b'ASX futures climbed 30 points or 0.4 per cent after the Dow and S&P 500 rose to all-time highs. Barring surprises, the S&P/ASX 200 was set to open at a new peak. The corporate reporting season accelerates this week with updates from Commonwealth Bank,'",neutral,0.05,0.93,0.02,neutral,0.01,0.93,0.06,True,English,2021-08-08,themarketherald.com.au,,
Bank of America,Bing API,https://www.msn.com/en-us/money/personalfinance/customize-your-rewards-structure-bank-of-america-customized-cash-rewards-credit-card-review/ar-AAN547w,b'Customize your rewards structure: Bank of America Customized Cash Rewards credit card review',"b'Bank of America Customized Cash Rewards credit card overview The Bank of America\xc2\xae Customized Cash Rewards credit card is a solid cash-back credit card, offering a customizable rewards structure that is great for anyone whose spending habits change throughout the year.'","b'Bank of America Customized Cash Rewards credit card overview The Bank of America\xc2\xae Customized Cash Rewards credit card is a solid cash-back credit card, offering a customizable rewards structure that is great for anyone whose spending habits change throughout the year.'",neutral,0.14,0.86,0.0,neutral,0.0,1.0,0.0,True,English,2021-08-08,msn.com,,
Bank of America,Bing API,https://www.oc-breeze.com/2021/08/08/201166_california-employment-development-warns-about-scams-reminds-about-end-of-benefits/,"b'California Employment Development warns about scams, reminds about end of benefits'",b'The (EDD) warned Californians to be on alert for scammers who pretend to be EDD or Bank of America in an attempt to trick people into giving up personal information by text message or telephone. The Department also continued its outreach to remind Californians that federal',b'The (EDD) warned Californians to be on alert for scammers who pretend to be EDD or Bank of America in an attempt to trick people into giving up personal information by text message or telephone. The Department also continued its outreach to remind Californians that federal',negative,0.08,0.06,0.86,negative,0.0,0.0,1.0,True,English,2021-08-08,oc-breeze.com,,
Bank of America,Twitter API,Twitter,b'What you just witnessed in $Gold is the BIS/Treasury doing a Black ops bailout of Bank of America massive physical\xe2\x80\xa6',b'nan',b'What you just witnessed in $Gold is the BIS/Treasury doing a Black ops bailout of Bank of America massive physical\xe2\x80\xa6',neutral,0.08,0.83,0.09,neutral,0.08,0.83,0.09,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'deleting my Bank of America apphow ever broke i am is none of my business',b'nan',b'deleting my Bank of America apphow ever broke i am is none of my business',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'adrienneshih SameeaKamal dailycal Where the Downtown Bank of America was. They also made Shattuck two-way ICYMI!',b'nan',b'adrienneshih SameeaKamal dailycal Where the Downtown Bank of America was. They also made Shattuck two-way ICYMI!',neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'Bank of America looking at my funds go down every week',b'nan',b'Bank of America looking at my funds go down every week',neutral,0.45,0.52,0.03,neutral,0.45,0.52,0.03,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,"b'The Bank of America announced Wednesday, Aug. 4, that it was donating face masks, gloves and hand sanitizer to the\xe2\x80\xa6'",b'nan',"b'The Bank of America announced Wednesday, Aug. 4, that it was donating face masks, gloves and hand sanitizer to the\xe2\x80\xa6'",neutral,0.02,0.89,0.09,neutral,0.02,0.89,0.09,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'sweetsinner3 I linked Bank of America to fold_app &amp;To ln_strike  what bank are you using?',b'nan',b'sweetsinner3 I linked Bank of America to fold_app &amp;To ln_strike  what bank are you using?',neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'Bank of America: There Are Benefits to El Salvador Accepting BTC',b'nan',b'Bank of America: There Are Benefits to El Salvador Accepting BTC',positive,0.73,0.21,0.06,positive,0.73,0.21,0.06,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'Used the Bank of America \xe2\x80\x9cmuseums on us\xe2\x80\x9d benefit to take the kids to the science museum today \xf0\x9f\xa4\x93Pretty cool card p\xe2\x80\xa6',b'nan',b'Used the Bank of America \xe2\x80\x9cmuseums on us\xe2\x80\x9d benefit to take the kids to the science museum today \xf0\x9f\xa4\x93Pretty cool card p\xe2\x80\xa6',positive,0.86,0.14,0.0,positive,0.86,0.14,0.0,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'Johnathanknt Hoping the banking system like HSBC Wells Fargo JP Morgan Chase probably Bank of America do not take over control of crypto',b'nan',b'Johnathanknt Hoping the banking system like HSBC Wells Fargo JP Morgan Chase probably Bank of America do not take over control of crypto',positive,0.57,0.39,0.04,positive,0.57,0.39,0.04,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,"b""Just closed the account like my mom did hers.. because there's no Bank of America in Vermont at all""",b'nan',"b""Just closed the account like my mom did hers.. because there's no Bank of America in Vermont at all""",neutral,0.05,0.9,0.05,neutral,0.05,0.9,0.05,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,"b""You know, I'm glad I left Bank of America, after they charged me $35 overdraft fee several times when they charged\xe2\x80\xa6""",b'nan',"b""You know, I'm glad I left Bank of America, after they charged me $35 overdraft fee several times when they charged\xe2\x80\xa6""",positive,0.51,0.0,0.49,positive,0.51,0.0,0.49,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,"b'\xe2\x80\x9cAvan was a senior vice president with Bank of America, working to recruit women and the under-represented globally\xe2\x80\xa6'",b'nan',"b'\xe2\x80\x9cAvan was a senior vice president with Bank of America, working to recruit women and the under-represented globally\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'SotoTime Bank of America',b'nan',b'SotoTime Bank of America',neutral,0.09,0.87,0.04,neutral,0.09,0.87,0.04,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,"b""Do you have a complaint like this? What Bank of America did:Bank of America keeps taking my money they won't pay m\xe2\x80\xa6""",b'nan',"b""Do you have a complaint like this? What Bank of America did:Bank of America keeps taking my money they won't pay m\xe2\x80\xa6""",negative,0.01,0.11,0.88,negative,0.01,0.11,0.88,True,English,2021-08-08,Unknown,,
Bank of America,Twitter API,Twitter,b'TheWadsworth selected for conservation grant by Bank of America  WadsworthAtheneum  BankofAmerica  art  newspaper\xe2\x80\xa6',b'nan',b'TheWadsworth selected for conservation grant by Bank of America  WadsworthAtheneum  BankofAmerica  art  newspaper\xe2\x80\xa6',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2021-08-08,Unknown,,
LCH SA,Google API,https://www.thetradenews.com/lch-adds-euro-repo-to-buy-side-clearing-model/,b'LCH adds Euro repo to buy-side clearing model',"b""Buy-side users of the RepoClear model can now clear across 13 Euro debt markets and LCH's tri-party basket repo clearing service, \xe2\x82\xacGCPlus, and at LCH SA, ...""","b""Buy-side users of the RepoClear model can now clear across 13 Euro debt markets and LCH's tri-party basket repo clearing service, \xe2\x82\xacGCPlus, and at LCH SA, ...""",neutral,0.14,0.76,0.1,negative,0.01,0.25,0.74,True,English,2021-08-05,thetradenews.com,"['LCH', 'LCH', 'LCH SA']","['side clearing model', 'LCH adds', 'Euro repo', 'tri-party basket repo clearing service', '13 Euro debt markets', 'Buy-side users', 'RepoClear model', 'LCH SA']"
LCH SA,Google API,https://www.thetradenews.com/overbond-partners-with-ipc-to-automate-fixed-income-voice-trading/,b'Overbond partners with IPC to automate fixed income voice ...',"b'LCH has extended the scope of its buy-side repo clearing model, ... had become the first trading venue to offer access to the sponsored model at LCH SA.'","b'LCH has extended the scope of its buy-side repo clearing model, ... had become the first trading venue to offer access to the sponsored model at LCH SA.'",neutral,0.06,0.9,0.04,neutral,0.02,0.9,0.08,True,English,2021-08-05,thetradenews.com,"['Overbond', 'IPC', 'LCH', 'LCH SA']","['fixed income voice', 'Overbond partners', 'IPC', 'side repo clearing model', 'first trading venue', 'LCH SA', 'scope', 'buy', 'access']"
LCH SA,Google API,https://www.globalcustodian.com/jp-morgan-completes-global-custody-leadership-with-new-heads-for-americas-and-emea/,b'JP Morgan completes global custody leadership with new ...',"b""Buy-side users of the RepoClear model can now clear across 13 Euro debt markets and LCH's tri-party basket repo clearing service, \xe2\x82\xacGCPlus, and at LCH SA, its ...""","b""Buy-side users of the RepoClear model can now clear across 13 Euro debt markets and LCH's tri-party basket repo clearing service, \xe2\x82\xacGCPlus, and at LCH SA, its ...""",neutral,0.06,0.94,0.0,negative,0.01,0.32,0.67,True,English,2021-08-05,globalcustodian.com,"['JP Morgan', 'LCH', 'LCH SA']","['global custody leadership', 'JP Morgan', 'new ...', 'tri-party basket repo clearing service', '13 Euro debt markets', 'Buy-side users', 'RepoClear model', 'LCH SA']"
LCH SA,Google API,https://seekingalpha.com/article/4443741-euronext-n-v-euxtf-ceo-stephane-boujnah-on-q2-2021-results-earnings-call-transcript,b'Euronext N.V. (EUXTF) CEO St\xc3\xa9phane Boujnah on Q2 2021 Results - Earnings Call Transcript',"b""As you know the assets that are part of LCH SA formerly known Clearnet use to be part of Euronext. They were sold to nonfiction group in 2004 if I'm not ...""","b""As you know the assets that are part of LCH SA formerly known Clearnet use to be part of Euronext. They were sold to nonfiction group in 2004 if I'm not ...""",neutral,0.01,0.99,0.0,neutral,0.01,0.79,0.2,True,English,2021-08-01,seekingalpha.com,"['Euronext N.V.', 'EUXTF', 'LCH SA', 'Clearnet', 'Euronext']","['CEO Stéphane Boujnah', 'Euronext N.V.', 'Earnings Call Transcript', 'Q2 2021 Results', 'EUXTF', 'LCH SA', 'nonfiction group', 'assets', 'part', 'Clearnet', 'Euronext']"
LCH SA,Twitter API,Twitter,b'ClearingHouse LCH has added Euro repo clearing to its Sponsored Clearing model that allows  buy-side  firms direct\xe2\x80\xa6',b'nan',b'ClearingHouse LCH has added Euro repo clearing to its Sponsored Clearing model that allows  buy-side  firms direct\xe2\x80\xa6',neutral,0.03,0.94,0.03,neutral,0.03,0.94,0.03,True,English,2021-08-06,Unknown,"['ClearingHouse LCH', 'ClearingHouse LCH']","['Euro repo clearing', 'Sponsored Clearing model', 'ClearingHouse LCH', 'side  firms', 'Euro repo clearing', 'Sponsored Clearing model', 'ClearingHouse LCH', 'side  firms']"
LCH SA,Twitter API,Twitter,"b'LCH SA expands clearing model to include Euro repo clearing LCH SA, LCH Group\xe2\x80\x99s Paris-based clearing house, has exp\xe2\x80\xa6'",b'nan',"b'LCH SA expands clearing model to include Euro repo clearing LCH SA, LCH Group\xe2\x80\x99s Paris-based clearing house, has exp\xe2\x80\xa6'",neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,2021-08-05,Unknown,"['LCH SA', 'LCH SA', 'LCH Group', 'LCH SA', 'LCH SA', 'LCH Group']","['Euro repo clearing', 'Paris-based clearing house', 'clearing model', 'LCH SA', 'LCH Group', 'Euro repo clearing', 'Paris-based clearing house', 'clearing model', 'LCH SA', 'LCH Group']"
LCH SA,Twitter API,Twitter,"b'LCH  RepoClear has extended its Sponsored Clearing model across 13 Euro debt markets &amp; \xe2\x82\xacGCPlus, enabling buy-side\xe2\x80\xa6'",b'nan',"b'LCH  RepoClear has extended its Sponsored Clearing model across 13 Euro debt markets &amp; \xe2\x82\xacGCPlus, enabling buy-side\xe2\x80\xa6'",neutral,0.03,0.68,0.29,neutral,0.03,0.68,0.29,True,English,2021-08-05,Unknown,"['LCH  RepoClear', 'LCH  RepoClear']","['Sponsored Clearing model', '13 Euro debt markets', 'LCH  RepoClear', '€GCPlus', 'Sponsored Clearing model', '13 Euro debt markets', 'LCH  RepoClear', '€GCPlus']"
Nomura,Google API,https://www.efinancialcareers.com/news/2021/08/brent-cook-nomura,b'Nomura lured a big name trader 17000 miles back from the ...',"b""Nomura may have seen revenues in its fixed income sales and trading business ... The impetus for Cook's 17,000 mile return journey appears to be Nomura's ...""","b""Nomura may have seen revenues in its fixed income sales and trading business ... The impetus for Cook's 17,000 mile return journey appears to be Nomura's ...""",negative,0.02,0.34,0.64,neutral,0.02,0.93,0.05,True,English,2021-08-03,efinancialcareers.com,,
Nomura,Google API,https://international-adviser.com/nomura-carries-out-wealth-management-hiring-spree/,b'Nomura carries out wealth management hiring spree',b'Global investment bank Nomura is accelerating its drive to bolster product and service offerings for high net worth (HNW) clients.',b'Global investment bank Nomura is accelerating its drive to bolster product and service offerings for high net worth (HNW) clients.',positive,0.96,0.02,0.02,neutral,0.08,0.92,0.0,True,English,2021-08-05,international-adviser.com,,
Nomura,Google API,https://www.business-standard.com/article/international/business-resumption-activities-declines-for-second-consecutive-week-nomura-121080201586_1.html,b'Business resumption activities declines for second consecutive week: Nomura',b'Business resumption activities declines for second consecutive week: Nomura. Press Trust of India | Mumbai | Last Updated at August 02 2021 22:44 IST.',b'Business resumption activities declines for second consecutive week: Nomura. Press Trust of India | Mumbai | Last Updated at August 02 2021 22:44 IST.',neutral,0.02,0.94,0.04,neutral,0.09,0.88,0.03,True,English,2021-08-02,business-standard.com,,
Nomura,Google API,https://www.moneycontrol.com/news/business/markets/coforge-stock-gains-after-nomura-india-investment-fund-buys-3-5-lakh-shares-7280901.html,b'Coforge stock gains after Nomura India Investment Fund buys 3.5 lakh shares',"b'Nomura India Investment Fund Mother Fund acquired 3.5 lakh equity shares or 0.57 percent stake in the company at Rs 4,710 per share, according to bulk deal data ...'","b'Nomura India Investment Fund Mother Fund acquired 3.5 lakh equity shares or 0.57 percent stake in the company at Rs 4,710 per share, according to bulk deal data ...'",neutral,0.42,0.57,0.01,neutral,0.0,1.0,0.0,True,English,2021-08-05,moneycontrol.com,,
Nomura,Google API,https://www.investing.com/news/nomura-stick-to-their-buy-rating-for-kingsoft-cloud-holdings-2582042,b'Nomura Stick to Their Buy Rating for Kingsoft Cloud Holdings ...',"b'Nomura analyst Joel Ying maintained a Buy rating on Kingsoft Cloud Holdings on Wednesday, setting a price target of $45, which is approximately 55.66% above ...'","b'Nomura analyst Joel Ying maintained a Buy rating on Kingsoft Cloud Holdings on Wednesday, setting a price target of $45, which is approximately 55.66% above ...'",neutral,0.06,0.81,0.13,neutral,0.03,0.95,0.02,True,English,2021-08-06,investing.com,,
Nomura,Google API,https://www.investing.com/news/nomura-stick-to-their-hold-rating-for-cognizant-technology-solutions-2575394,b'Nomura Stick to Their Hold Rating for Cognizant Technology ...',"b'Nomura analyst Rishit Parikh maintained a Hold rating on Cognizant Technology Solutions (NASDAQ:CTSH) on Thursday, setting a price target of $80, ...'","b'Nomura analyst Rishit Parikh maintained a Hold rating on Cognizant Technology Solutions (NASDAQ:CTSH) on Thursday, setting a price target of $80, ...'",neutral,0.04,0.91,0.05,neutral,0.02,0.98,0.0,True,English,2021-08-02,investing.com,,
Nomura,Google API,https://www.businesstimes.com.sg/banking-finance/nomura-goes-on-hiring-spree-in-bid-to-boost-wealth-management-business,b'Nomura goes on hiring spree in bid to boost wealth management business',"b""Some of Nomura's newest hires in the latest recruitment round include three managing director-level positions overseeing clients in Greater China, South-east ...""","b""Some of Nomura's newest hires in the latest recruitment round include three managing director-level positions overseeing clients in Greater China, South-east ...""",positive,0.88,0.1,0.02,neutral,0.01,0.99,0.0,True,English,2021-08-05,businesstimes.com.sg,,
Nomura,Google API,https://theprint.in/ani-press-releases/nomura-donates-additional-1-million-to-covid-19-relief-in-india/709040/,b'Nomura donates additional $1 million to Covid-19 relief in India',"b'Tokyo [Japan], Aug 4 (ANI): Nomura Holdings Inc said on Wednesday it has donated one million dollars (about Rs 7.5 crore) in matched employee donations to ...'","b'Tokyo [Japan], Aug 4 (ANI): Nomura Holdings Inc said on Wednesday it has donated one million dollars (about Rs 7.5 crore) in matched employee donations to ...'",neutral,0.14,0.85,0.01,neutral,0.0,0.99,0.01,True,English,2021-08-04,theprint.in,,
Nomura,Google API,https://www.wealthbriefingasia.com/article.php?id=192047,"b""Archegos Saga Hits Nomura's Q2 Results""","b'Nomura, which has been building out its wealth management group in recent months, has reported net income, attributable to shareholders, of Y48.5 billion ...'","b'Nomura, which has been building out its wealth management group in recent months, has reported net income, attributable to shareholders, of Y48.5 billion ...'",neutral,0.04,0.92,0.04,positive,0.56,0.3,0.14,True,English,2021-08-01,wealthbriefingasia.com,,
Nomura,Google API,https://www.finews.asia/people/35042-indosuez-nabs-nomura-private-banker,b'Indosuez Nabs Nomura Private Banker',b'Indosuez Wealth Management has hired an ex-Nomura executive as its head of investment solutions for Hong Kong. Timothy Tsang joins Indosuez Wealth ...',b'Indosuez Wealth Management has hired an ex-Nomura executive as its head of investment solutions for Hong Kong. Timothy Tsang joins Indosuez Wealth ...',neutral,0.04,0.95,0.01,positive,0.89,0.11,0.0,True,English,2021-08-02,finews.asia,,
Nomura,PyNews API,https://economictimes.indiatimes.com/markets/stocks/news/brokerages-hike-dabur-india-price-targets-by-7-13-on-strong-q1-show/articleshow/85050783.cms,b'Brokerages hike Dabur India price targets by 7-13% on strong Q1 show',b'Investec and Edelweiss have maintained a buy rating while HSBC and Jefferies have maintained a hold rating. Nomura has a neutral recommendation on the stock. Most of the brokerages have a concern that valuations are steep which is why ratings are mixed. Despi\xe2\x80\xa6',b'Investec and Edelweiss have maintained a buy rating while HSBC and Jefferies have maintained a hold rating. Nomura has a neutral recommendation on the stock. Most of the brokerages have a concern that valuations are steep which is why ratings are mixed. Despi\xe2\x80\xa6',neutral,0.0,0.99,0.01,negative,0.0,0.1,0.9,True,English,2021-08-02,economictimes.indiatimes.com,,
