Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
London Stock Exchange,PyNews API,https://www.reuters.com/business/finance/getting-balance-right-uk-euro-clearing-may-take-years-says-eu-official-2021-11-16/,"b'Getting balance right on UK euro clearing may take years, says EU official - Reuters'","b'The European Union won\'t suddenly pull up the ""drawbridge"" on Britain\'s financial services sector, and reducing reliance on the City of London for euro clearing could take years, a top European Commission official said on Tuesday.'","b'The European Union won\'t suddenly pull up the ""drawbridge"" on Britain\'s financial services sector, and reducing reliance on the City of London for euro clearing could take years, a top European Commission official said on Tuesday.'",positive,0.55,0.34,0.11,negative,0.01,0.07,0.92,True,English,2021-11-19,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/business/finance/exclusive-exchanges-will-be-ordered-reveal-full-price-data-eu-document-2021-11-18/,b'EXCLUSIVE Exchanges will be ordered to reveal full price data - EU document - Reuters',"b'Stock exchanges across the European Union will be forced to hand over data on market transactions on a single ""tape"" for investors to spot the cheapest deals and help the bloc compete better with London following Brexit, according to a draft EU document seen \xe2\x80\xa6'","b'Stock exchanges across the European Union will be forced to hand over data on market transactions on a single ""tape"" for investors to spot the cheapest deals and help the bloc compete better with London following Brexit, according to a draft EU document seen \xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.05,0.89,0.06,True,English,2021-11-19,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/sterling-keeps-ftse-100-under-pressure-vodafone-surges-annual-forecast-2021-11-16/,"b'Sterling keeps FTSE 100 under pressure, Vodafone surges on annual forecast - Reuters'","b""London's FTSE 100 turned lower on Tuesday as a stronger pound hit the shares of dollar earners, while upbeat earnings from mobile operator Vodafone and spirits maker Diageo limited overall declines.""","b""Pedestrians leave and enter the London Stock Exchange in London, Britain August 15, 2017. REUTERS/Neil Hall/File PhotoNov 16 (Reuters) - London's FTSE 100 turned lower on Tuesday as a stronger pound \xe2\x80\xa6 [+2265 chars]""",neutral,0.0,1.0,0.0,neutral,0.09,0.9,0.01,True,English,2021-11-19,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/article/britain-stocks-idUSKBN2I10PQ,"b'Sterling keeps FTSE 100 under pressure, Vodafone surges on annual forecast - Reuters'","b""London's FTSE 100 turned lower on Tuesday as a stronger pound hit the shares of dollar earners, while upbeat earnings from mobile operator Vodafone and spirits maker Diageo limited overall declines.""","b'(Reuters) -Londons FTSE 100 turned lower on Tuesday as a stronger pound hit the shares of dollar earners, while upbeat earnings from mobile operator Vodafone and spirits maker Diageo limited overall \xe2\x80\xa6 [+1986 chars]'",neutral,0.0,1.0,0.0,neutral,0.07,0.93,0.0,True,English,2021-11-19,reuters.com,,
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/ftse-100-falls-commodity-related-stocks-weigh-playtech-jumps-takeover-bid-2021-11-18/,"b'FTSE 100 falls as commodity-related stocks weigh, Playtech jumps on takeover bid - Reuters'","b""UK's FTSE 100 fell on Thursday as oil and mining majors were hit by weaker commodity prices, while online gambling software developer Playtech jumped after receiving a third takeover bid in the past two months.""","b""The London Stock Exchange Group offices are seen in the City of London, Britain, December 29, 2017. REUTERS/Toby Melville/File PhotoNov 18 (Reuters) - UK's FTSE 100 fell on Thursday as oil and mining\xe2\x80\xa6 [+2116 chars]""",neutral,0.0,0.98,0.02,neutral,0.0,1.0,0.0,True,English,2021-11-19,reuters.com,,
London Stock Exchange,PyNews API,https://www.gamesindustry.biz/articles/2021-11-19-leaf-mobile-to-join-london-stock-exchange,b'Leaf Mobile to join London Stock Exchange',b'Floatation expected to value firm at around \xc2\xa3130 million',"b'Share this article\rCanadian firm Leaf Mobile has announced intent to float on the London Stock Exchange this winter.\rThe floatation is expected to value the company at approximately \xc2\xa3130 million, a\xe2\x80\xa6 [+990 chars]'",neutral,0.03,0.97,0.0,negative,0.06,0.41,0.53,True,English,2021-11-19,gamesindustry.biz,,
London Stock Exchange,Bing API,https://www.msn.com/en-gb/money/other/ministers-believe-sale-of-chip-designer-arm-to-american-firm-is-unlikely-to-go-through-and-would-welcome-its-return-to-london-stock-market/ar-AAQYeAs,b'Ministers believe sale of chip designer Arm to American firm is unlikely to go through and would welcome its return to London stock market',b'Softbank is looking to sell Arm to US chip giant Nvidia for \xc2\xa330billion but the deal has faced opposition and a string of regulatory investigations.',b'Softbank is looking to sell Arm to US chip giant Nvidia for \xc2\xa330billion but the deal has faced opposition and a string of regulatory investigations.',neutral,0.42,0.49,0.09,negative,0.01,0.12,0.87,True,English,2021-11-21,msn.com,,
London Stock Exchange,Bing API,https://www.fool.co.uk/2021/11/21/is-the-iag-share-price-the-cheapest-airline-stock/,b'Is the IAG share price the cheapest airline stock?',"b""This Fool explains why he thinks the IAG share price lacks appeal compared to the firm's major London-listed competitors.""","b""This Fool explains why he thinks the IAG share price lacks appeal compared to the firm's major London-listed competitors.""",neutral,0.04,0.95,0.01,negative,0.0,0.0,1.0,True,English,2021-11-21,fool.co.uk,,
London Stock Exchange,Bing API,https://www.thetimes.co.uk/article/13fb2622-498f-11ec-b7b3-a3151c05dcb0?shareToken=81ab30556fe97912cf2ccdc00c93d777,b'The colourful cast battling to take over Playtech',"b'Playtech was established 22 years ago by Teddy Sagi, a Cypriot-Israeli billionaire, who took it public on the London Stock Exchange in 2006. It supplies software to the world\xe2\x80\x99s biggest gambling companies. Sagi, who is no longer involved in the business ...'","b'Playtech was established 22 years ago by Teddy Sagi, a Cypriot-Israeli billionaire, who took it public on the London Stock Exchange in 2006. It supplies software to the world\xe2\x80\x99s biggest gambling companies. Sagi, who is no longer involved in the business ...'",negative,0.01,0.03,0.96,neutral,0.04,0.88,0.08,True,English,2021-11-21,thetimes.co.uk,,
London Stock Exchange,Bing API,https://www.msn.com/en-gb/money/other/recycling-company-allowing-small-investors-to-participate-in-its-ipo-ahead-of-a-listing-of-its-shares-next-month-on-the-london-stock-exchange/ar-AAQWB9u,b'Recycling company allowing small investors to participate in its IPO ahead of a listing of its shares next month on the London Stock Exchange',"b""The move, by Swindon-based Recycling Technologies, is a big victory for our 'Fair Play For Small Investors' campaign.""","b""The move, by Swindon-based Recycling Technologies, is a big victory for our 'Fair Play For Small Investors' campaign.""",neutral,0.02,0.97,0.01,neutral,0.48,0.51,0.01,True,English,2021-11-20,msn.com,,
London Stock Exchange,Twitter API,Twitter,"b'AAX uses the LSEG technology of the London Stock Exchange to provide users with one-stop cryptocurrency services, i\xe2\x80\xa6'",b'nan',"b'AAX uses the LSEG technology of the London Stock Exchange to provide users with one-stop cryptocurrency services, i\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b'RhythmOne  is greater than  London Stock Exchange  is greater than  Canary Wharf  is greater than  North Quay, London  is greater than  1 West India Quay  is greater than  The Times  is greater than  Thomas Barn\xe2\x80\xa6'",b'nan',"b'RhythmOne  is greater than  London Stock Exchange  is greater than  Canary Wharf  is greater than  North Quay, London  is greater than  1 West India Quay  is greater than  The Times  is greater than  Thomas Barn\xe2\x80\xa6'",positive,0.99,0.01,0.0,positive,0.99,0.01,0.0,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'\xf0\x9f\x8f\x9b \xe2\x80\x9cGo into the London Stock Exchange \xe2\x80\x93 a more respectable place than many a court \xe2\x80\x93 and you will see representative\xe2\x80\xa6',b'nan',b'\xf0\x9f\x8f\x9b \xe2\x80\x9cGo into the London Stock Exchange \xe2\x80\x93 a more respectable place than many a court \xe2\x80\x93 and you will see representative\xe2\x80\xa6',neutral,0.36,0.54,0.1,neutral,0.36,0.54,0.1,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'Paytm behave the same way the way Deliveroo behave earlier this year\xc2\xa0in London stock exchange ...',b'nan',b'Paytm behave the same way the way Deliveroo behave earlier this year\xc2\xa0in London stock exchange ...',neutral,0.04,0.61,0.35,neutral,0.04,0.61,0.35,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'MrRedDevil27 ManUtd It started in 1991 Martin Edwards putting us on the London stock exchange then the \xf0\x9f\x90\x8ehorse mes\xe2\x80\xa6',b'nan',b'MrRedDevil27 ManUtd It started in 1991 Martin Edwards putting us on the London stock exchange then the \xf0\x9f\x90\x8ehorse mes\xe2\x80\xa6',neutral,0.12,0.77,0.11,neutral,0.12,0.77,0.11,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b""AnonyMallu gokulchan So this is as per which part of that constitution? Isn't London Stock exchange the cradle of\xe2\x80\xa6""",b'nan',"b""AnonyMallu gokulchan So this is as per which part of that constitution? Isn't London Stock exchange the cradle of\xe2\x80\xa6""",negative,0.01,0.12,0.87,negative,0.01,0.12,0.87,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b'jay_21_ Airtel Africa (trading on London stock exchange) is crazy undervalued, they\xe2\x80\x99re viewed as telecoms but in r\xe2\x80\xa6'",b'nan',"b'jay_21_ Airtel Africa (trading on London stock exchange) is crazy undervalued, they\xe2\x80\x99re viewed as telecoms but in r\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'Brexit makes Ryanair delist from London Stock Exchange - Yahoo Finance UK',b'nan',b'Brexit makes Ryanair delist from London Stock Exchange - Yahoo Finance UK',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b'Ryanair says it will drop its London Stock Exchange listing, becoming the first major company to blame its departur\xe2\x80\xa6'",b'nan',"b'Ryanair says it will drop its London Stock Exchange listing, becoming the first major company to blame its departur\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,b'And this is worth more to my ex-father-in-law in Buddhist and Chinese Malaysian actually. He arrived in London with\xe2\x80\xa6',b'nan',b'And this is worth more to my ex-father-in-law in Buddhist and Chinese Malaysian actually. He arrived in London with\xe2\x80\xa6',positive,0.62,0.34,0.04,positive,0.62,0.34,0.04,True,English,2021-11-21,Unknown,,
London Stock Exchange,Twitter API,Twitter,"b""Thomas Gresham, merchant, financier, founder of London's original stock exchange and science college died today in\xe2\x80\xa6""",b'nan',"b""Thomas Gresham, merchant, financier, founder of London's original stock exchange and science college died today in\xe2\x80\xa6""",negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,2021-11-21,Unknown,,
Bank of America,PyNews API,http://www.zacks.com/commentary/1829872/top-research-reports-for-bank-of-america-paypal-cisco-systems?cid=CS-ENTREPRENEUR-FT-research_daily-1829872,"b'Top Research Reports for Bank of America, PayPal & Cisco Systems'","b""Today's Research Daily features new research reports on 16 major stocks, including Bank of America Corporation (BAC), PayPal (PYPL), and Cisco Systems, Inc. (CSCO).""","b""Friday, November 19, 2021\rThe Zacks Research Daily presents the best research output of our analyst team. Today's Research Daily features new research reports on 16 major stocks, including Bank of A\xe2\x80\xa6 [+4382 chars]""",neutral,0.03,0.96,0.01,positive,0.92,0.08,0.0,True,English,2021-11-19,zacks.com,,
Bank of America,PyNews API,https://www.reuters.com/lifestyle/sports/expansion-charlotte-fc-face-la-galaxy-home-debut-2021-11-18/,b'Expansion Charlotte FC to face LA Galaxy in home debut - Reuters',"b'Expansion club Charlotte FC will face the LA Galaxy in their MLS home debut at Bank of America Stadium in Charlotte, N.C., on March 5, 2022.'","b'2021-11-18 20:06:49 GMT+00:00 - Expansion club Charlotte FC will face the LA Galaxy in their MLS home debut at Bank of America Stadium in Charlotte, N.C., on March 5, 2022.\rIt will be the second reg\xe2\x80\xa6 [+1234 chars]'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/article/eletrobras-privatization-idUSE5N2OC01R,"b""Brazil's Eletrobras picks banks to lead privatization process - Reuters.com""","b""Brazil's state-run power company Eletrobras on Friday said its board had agreed to hire the investment banking units of Bank of America , BTG Pactual, Ita\xc3\xba, XP and Goldman Sachs to lead a share offering as part of its privatization. (Reporting by Roberto Samo\xe2\x80\xa6""","b""Brazil's state-run power company Eletrobras on Friday said its board had agreed to hire the investment banking units of Bank of America , BTG Pactual, Ita\xc3\xba, XP and Goldman Sachs to lead a share offering as part of its privatization. (Reporting by Roberto Samo\xe2\x80\xa6""",neutral,0.0,0.99,0.01,neutral,0.03,0.95,0.02,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/world/us/feds-evans-says-taper-take-until-mid-2022-complete-2021-11-17/,"b""Fed's Evans says taper to take until mid-2022 to complete - Reuters""","b""Chicago Federal Reserve President Charles Evans on Wednesday reiterated that it will take until the middle of next year to complete the Fed's wind-down of its bond-buying program, even as the central bank remains 'mindful' of inflation.""","b""Chicago Federal Reserve President Charles Evans on Wednesday reiterated that it will take until the middle of next year to complete the Fed's wind-down of its bond-buying program, even as the central bank remains 'mindful' of inflation.""",neutral,0.0,0.98,0.02,neutral,0.01,0.97,0.02,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/legal/transactional/chile-gdp-leaps-172-third-quarter-economy-rebounds-2021-11-18/,b'Chile GDP leaps 17.2% in third quarter as economy rebounds - Reuters',"b""Chile's economy expanded 17.2% in the third quarter of 2021, the central bank said on Thursday, helped by a fast coronavirus vaccine campaign, a low year-earlier base and government spending that has bolstered activity.""","b""Chile's economy expanded 17.2% in the third quarter of 2021, the central bank said on Thursday, helped by a fast coronavirus vaccine campaign, a low year-earlier base and government spending that has bolstered activity.""",neutral,0.01,0.98,0.01,neutral,0.08,0.91,0.01,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/business/finance/brazil-prepares-new-regulations-fast-growing-fintechs-sources-2021-11-18/,b'Brazil prepares new regulations for fast-growing fintechs - sources - Reuters',"b""Brazil's government plans to publish new regulations for fintechs on Friday, following public consultations by the central bank, three sources told Reuters on Thursday.""","b""BRASILIA, Nov 18 (Reuters) - Brazil's government plans to publish new regulations for fintechs on Friday, following public consultations by the central bank, three sources told Reuters on Thursday.\r\xe2\x80\xa6 [+1394 chars]""",neutral,0.02,0.98,0.0,neutral,0.02,0.92,0.06,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/article/usa-fed-climate-idUSL1N2RF1IC,b'INSIGHT-Wall Street sees first Fed climate change review in 2023 - Reuters',"b""While the U.S. Federal Reserve trails other major central banks in tackling climate change, it's catching up on a critical front: figuring out if rising temperatures could topple a major bank or even the entire financial system.""","b""While the U.S. Federal Reserve trails other major central banks in tackling climate change, it's catching up on a critical front: figuring out if rising temperatures could topple a major bank or even the entire financial system.""",neutral,0.03,0.95,0.02,negative,0.01,0.03,0.96,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.reuters.com/business/cop/wall-street-sees-first-fed-climate-change-review-2023-2021-11-17/,b'Wall Street sees first Fed climate change review in 2023 - Reuters',"b""While the U.S. Federal Reserve trails other major central banks in tackling climate change, it's catching up on a critical front: figuring out if rising temperatures could topple a major bank or even the entire financial system.""","b""While the U.S. Federal Reserve trails other major central banks in tackling climate change, it's catching up on a critical front: figuring out if rising temperatures could topple a major bank or even the entire financial system.""",neutral,0.02,0.91,0.07,negative,0.01,0.03,0.96,True,English,2021-11-19,reuters.com,,
Bank of America,PyNews API,https://www.businessinsider.com/personal-finance/vystar-credit-union-review,b'Vystar Credit Union review: High interest rates on CDs with a low minimum opening deposit',b'Vystar Credit Union is a brick-and-mortar financial institution in Florida and Georgia. It has free savings and checking accounts.',"b""The bottom line:\xc2\xa0 VyStar Credit Union is featured in our best banks and credit unions in Florida and best 5-year CD rates guide. It's a good choice for eligible Florida or Georgia residents who want \xe2\x80\xa6 [+3776 chars]""",neutral,0.32,0.66,0.02,positive,0.99,0.01,0.0,True,English,2021-11-19,businessinsider.com,,
Bank of America,PyNews API,https://www.marketwatch.com/story/fund-managers-have-highest-u-s-overweight-in-eight-years-as-growth-fears-recede-11637068430,b': Fund managers have highest U.S. overweight in eight years as growth fears recede',"b'Global fund managers were the most overweight to U.S. equities in eight years as their concerns over ebbing growth recedes, according to the latest fund manager survey from Bank of America.'","b'Global fund managers were the most overweight to U.S. equities in eight years as their concerns over ebbing growth receded, according to the latest fund manager survey from Bank of America.The alloca\xe2\x80\xa6 [+1504 chars]'",negative,0.0,0.15,0.85,neutral,0.04,0.69,0.27,True,English,2021-11-19,marketwatch.com,,
Bank of America,Bing API,https://www.msn.com/en-us/sports/nfl/washington-27-panthers-21-instant-reaction-as-carolina-cam-newton-falter-late/ar-AAQYiVy,"b'Washington 27, Panthers 21: Instant reaction as Carolina, Cam Newton falter late'","b'Panthers quarterback Cam Newton accounted for three touchdowns, but it was Washington that played the better overall game Sunday and edged Carolina, 27-21, in Bank of America Stadium. Carolina (5-6) now hasn\xe2\x80\x99t won a home game in more than two months.'","b'Panthers quarterback Cam Newton accounted for three touchdowns, but it was Washington that played the better overall game Sunday and edged Carolina, 27-21, in Bank of America Stadium. Carolina (5-6) now hasn\xe2\x80\x99t won a home game in more than two months.'",negative,0.0,0.17,0.83,positive,0.89,0.08,0.03,True,English,2021-11-21,msn.com,,
Bank of America,Bing API,https://www.sarasotamagazine.com/news-and-profiles/2021/11/step-up-suncoast-awarded-50-000-from-bank-of-america,"b'Step Up Suncoast Awarded $50,000 from Bank of America'","b'Step Up Suncoast has been named the region\xe2\x80\x99s 2021 Bank of America ""Neighborhood Champion"" for its work in Charlotte, DeSoto, Hardee, Sarasota and Manatee counties to empower individuals and families to achieve long-term economic stability through education,'","b'Step Up Suncoast has been named the region\xe2\x80\x99s 2021 Bank of America ""Neighborhood Champion"" for its work in Charlotte, DeSoto, Hardee, Sarasota and Manatee counties to empower individuals and families to achieve long-term economic stability through education,'",neutral,0.06,0.92,0.02,neutral,0.02,0.98,0.0,True,English,2021-11-21,sarasotamagazine.com,,
Bank of America,Bing API,https://www.msn.com/en-us/sports/nfl/rivera-washington-beat-panthers-spoil-cam-newton-s-3-td-homecoming/ar-AAQYlAl,"b'Rivera, Washington beat Panthers, spoil Cam Newton\xe2\x80\x99s 3 TD homecoming'",b'am Newton made a memorable return to the Queen City in his first game back at Bank of America Stadium but the Carolina Panthers failed to make a late-game comeback after the defense was unable to contain the Washington Football Team\xe2\x80\x99s offense.',b'am Newton made a memorable return to the Queen City in his first game back at Bank of America Stadium but the Carolina Panthers failed to make a late-game comeback after the defense was unable to contain the Washington Football Team\xe2\x80\x99s offense.',neutral,0.01,0.97,0.02,negative,0.0,0.0,1.0,True,English,2021-11-21,msn.com,,
Bank of America,Bing API,https://www.charlotteobserver.com/sports/article256019477.html,"b'Heinicke, Washington spoil Newton\xe2\x80\x99s homecoming 27-21 | Charlotte Observer'",b'Washington spoiled Cam Newton\xe2\x80\x99s return to Bank of America Stadium with a 27-21 win over the Carolina Panthers.',b'Washington spoiled Cam Newton\xe2\x80\x99s return to Bank of America Stadium with a 27-21 win over the Carolina Panthers.',neutral,0.01,0.92,0.07,neutral,0.31,0.58,0.11,True,English,2021-11-21,charlotteobserver.com,,
Bank of America,Twitter API,Twitter,b'Carson\xe2\x80\x99s first  panthers games  Bank of America Stadium',b'nan',b'Carson\xe2\x80\x99s first  panthers games  Bank of America Stadium',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,"b'G0AwayHeat Bank of America ""hey, sorry about taking your home, but we gotta do what we gotta do baby.....on that n\xe2\x80\xa6'",b'nan',"b'G0AwayHeat Bank of America ""hey, sorry about taking your home, but we gotta do what we gotta do baby.....on that n\xe2\x80\xa6'",negative,0.09,0.04,0.87,negative,0.09,0.04,0.87,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,"b""NaniReddy4u archillect Pretty sure that's the Bank of America tower in downtown LA.""",b'nan',"b""NaniReddy4u archillect Pretty sure that's the Bank of America tower in downtown LA.""",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,b'Bank of America is warning that investors are overestimating earnings growth far more than they did during the dot-\xe2\x80\xa6',b'nan',b'Bank of America is warning that investors are overestimating earnings growth far more than they did during the dot-\xe2\x80\xa6',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,b'BrandyLJensen ComradeLuanne They told Bank of America they issued me a cash refund and made up a fake receipt \xf0\x9f\x98\xad',b'nan',b'BrandyLJensen ComradeLuanne They told Bank of America they issued me a cash refund and made up a fake receipt \xf0\x9f\x98\xad',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,b'ZeroWrites illcrydonttryme EllaEllaaW Yep. Bank of America training',b'nan',b'ZeroWrites illcrydonttryme EllaEllaaW Yep. Bank of America training',neutral,0.23,0.69,0.08,neutral,0.23,0.69,0.08,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,b'Washington spoiled Cam Newton\xe2\x80\x99s return to Bank of America Stadium with a 27-21 win over the Carolina Panthers.',b'nan',b'Washington spoiled Cam Newton\xe2\x80\x99s return to Bank of America Stadium with a 27-21 win over the Carolina Panthers.',neutral,0.31,0.58,0.11,neutral,0.31,0.58,0.11,True,English,2021-11-21,Unknown,,
Bank of America,Twitter API,Twitter,b'FoxWithGuitar Is he the one behind the Bank Of America Plaza in L.A.?',b'nan',b'FoxWithGuitar Is he the one behind the Bank Of America Plaza in L.A.?',neutral,0.06,0.93,0.01,neutral,0.06,0.93,0.01,True,English,2021-11-21,Unknown,,
