Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
Danske Bank,Twitter API,Twitter,b'THE Financial Services Union (FSU) has said it has reached an agreement with Danske Bank on a 3.5 per cent pay incr\xe2\x80\xa6',b'nan',b'THE Financial Services Union (FSU) has said it has reached an agreement with Danske Bank on a 3.5 per cent pay incr\xe2\x80\xa6',neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,b'Danske Bank Ulster Schools\xe2\x80\x99 Round Up Saturday 26th February 2022 ! Now Live   !',b'nan',b'Danske Bank Ulster Schools\xe2\x80\x99 Round Up Saturday 26th February 2022 ! Now Live   !',positive,0.76,0.2,0.04,positive,0.76,0.2,0.04,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,b'The Financial Services Union and Danske Bank have reached agreement on an enhanced pay deal for Bank staff for 2022\xe2\x80\xa6',b'nan',b'The Financial Services Union and Danske Bank have reached agreement on an enhanced pay deal for Bank staff for 2022\xe2\x80\xa6',neutral,0.15,0.84,0.01,neutral,0.15,0.84,0.01,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,"b""\xf0\x9f\x8f\x86 On the verge of the DanskeBank_UK Schools' Cup semi-finals, our build-up continues as we preview the 4th of our\xe2\x80\xa6""",b'nan',"b""\xf0\x9f\x8f\x86 On the verge of the DanskeBank_UK Schools' Cup semi-finals, our build-up continues as we preview the 4th of our\xe2\x80\xa6""",neutral,0.11,0.86,0.03,neutral,0.11,0.86,0.03,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,b'\xf0\x9f\x8e\xa5 We Are Ports TV highlights | Portadown 1 Warrenpoint Town 0 | Danske Bank Premiership | 26 Feb 22Watch now \xe2\x9e\xa1\xef\xb8\x8f',b'nan',b'\xf0\x9f\x8e\xa5 We Are Ports TV highlights | Portadown 1 Warrenpoint Town 0 | Danske Bank Premiership | 26 Feb 22Watch now \xe2\x9e\xa1\xef\xb8\x8f',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,b'EUR/USD lower for longer \xe2\x80\x93 Danske Bank',b'nan',b'EUR/USD lower for longer \xe2\x80\x93 Danske Bank',neutral,0.04,0.75,0.21,neutral,0.04,0.75,0.21,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,"b'PlainSite Technically it was centered around an Estonian bank, owned by Danske bank.Nothing untoward going on in\xe2\x80\xa6'",b'nan',"b'PlainSite Technically it was centered around an Estonian bank, owned by Danske bank.Nothing untoward going on in\xe2\x80\xa6'",neutral,0.01,0.63,0.36,neutral,0.01,0.63,0.36,True,English,,,2022-02-27,Unknown
Danske Bank,Twitter API,Twitter,b'$DANSKE  Danske Bank A/S ... Sector Fast Comment - Swedish Banks \xe2\x80\x93 div. capacity remains strong: CET1 ratio require\xe2\x80\xa6',b'nan',b'$DANSKE  Danske Bank A/S ... Sector Fast Comment - Swedish Banks \xe2\x80\x93 div. capacity remains strong: CET1 ratio require\xe2\x80\xa6',neutral,0.07,0.92,0.01,neutral,0.07,0.92,0.01,True,English,,,2022-02-26,Unknown
Danske Bank,Twitter API,Twitter,b'\xe2\x8c\x9bPlanned Bank DowntimeBank Affected: Danske  GBEnd-user Impact: Unable to authenticate and initiate AIS / PIS req\xe2\x80\xa6',b'nan',b'\xe2\x8c\x9bPlanned Bank DowntimeBank Affected: Danske  GBEnd-user Impact: Unable to authenticate and initiate AIS / PIS req\xe2\x80\xa6',neutral,0.01,0.83,0.16,neutral,0.01,0.83,0.16,True,English,,,2022-02-26,Unknown
Danske Bank,Twitter API,Twitter,b'Results from today:Danske Bank Subsidiary Shield Semi Final\xf0\x9f\x8f\x89 RS Armagh 1st XV 20 v 18 Coleraine GS 1st XV\xf0\x9f\x97\x93 Fi\xe2\x80\xa6',b'nan',b'Results from today:Danske Bank Subsidiary Shield Semi Final\xf0\x9f\x8f\x89 RS Armagh 1st XV 20 v 18 Coleraine GS 1st XV\xf0\x9f\x97\x93 Fi\xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2022-02-26,Unknown
Clearstream,Bing API,https://www.ft.com/content/ae865a6e-2b12-4a4f-9531-32e048a67fc3,b'Western sanctions disrupt traders\xe2\x80\x99 ability to buy and sell Russian assets',"b'Investors\xe2\x80\x99 ability to buy and sell Russians assets such as stocks and bonds has deteriorated sharply in a sign that western sanctions are eroding the country\xe2\x80\x99s links to foreign capital markets. Clearstream,'","b'Investors\xe2\x80\x99 ability to buy and sell Russians assets such as stocks and bonds has deteriorated sharply in a sign that western sanctions are eroding the country\xe2\x80\x99s links to foreign capital markets. Clearstream,'",negative,0.01,0.31,0.68,negative,0.0,0.03,0.97,True,English,['Clearstream'],"['Western sanctions', 'traders’ ability', 'Russian assets', 'foreign capital markets', 'Investors’ ability', 'Russians assets', 'western sanctions', 'stocks', 'bonds', 'sign', 'country', 'links', 'Clearstream']",2022-02-25,ft.com
Clearstream,Twitter API,Twitter,"b'econhedge I think but am not 100% sure that USTs are held via Clearstream or Euroclear, but not sure to what degre\xe2\x80\xa6'",b'nan',"b'econhedge I think but am not 100% sure that USTs are held via Clearstream or Euroclear, but not sure to what degre\xe2\x80\xa6'",neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,"['Clearstream', 'Euroclear', 'Clearstream', 'Euroclear']","['econhedge', 'USTs', 'Clearstream', 'Euroclear', 'econhedge', 'USTs', 'Clearstream', 'Euroclear']",2022-02-27,Unknown
Clearstream,Twitter API,Twitter,"b'Clearstream, one of the world\xe2\x80\x99s largest central securities depositories, said it had cut off settlement of trades i\xe2\x80\xa6'",b'nan',"b'Clearstream, one of the world\xe2\x80\x99s largest central securities depositories, said it had cut off settlement of trades i\xe2\x80\xa6'",negative,0.05,0.34,0.61,negative,0.05,0.34,0.61,True,English,"['Clearstream', 'Clearstream']","['largest central securities depositories', 'Clearstream', 'world', 'settlement', 'trades', 'largest central securities depositories', 'Clearstream', 'world', 'settlement', 'trades']",2022-02-27,Unknown
Clearstream,Twitter API,Twitter,"b'back9trader varma_ashwin97 ChrisO_wiki PaulSonne jonostrower No. They are custodied offshore, ie Clearstream.'",b'nan',"b'back9trader varma_ashwin97 ChrisO_wiki PaulSonne jonostrower No. They are custodied offshore, ie Clearstream.'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,"['Clearstream', 'Clearstream']","['ChrisO_wiki PaulSonne jonostrower No.', 'back9trader varma', 'ChrisO_wiki PaulSonne jonostrower No.', 'back9trader varma']",2022-02-27,Unknown
Clearstream,Twitter API,Twitter,b'C$152.63 -  FreeShipping | Shop now and enjoy great discounts!  ClearStream 2V Indoor/Outdoor HDTV Antenna\xe2\x80\xa6',b'nan',b'C$152.63 -  FreeShipping | Shop now and enjoy great discounts!  ClearStream 2V Indoor/Outdoor HDTV Antenna\xe2\x80\xa6',positive,0.97,0.03,0.0,positive,0.97,0.03,0.0,True,English,"['ClearStream', 'ClearStream']","['ClearStream 2V Indoor/Outdoor HDTV Antenna', 'great discounts', 'FreeShipping', 'ClearStream 2V Indoor/Outdoor HDTV Antenna', 'great discounts', 'FreeShipping']",2022-02-26,Unknown
Clearstream,Twitter API,Twitter,b'JPSHAFF Clearstream is blocking rub clearing',b'nan',b'JPSHAFF Clearstream is blocking rub clearing',neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,"['JPSHAFF Clearstream', 'JPSHAFF Clearstream']","['JPSHAFF Clearstream', 'rub', 'clearing', 'JPSHAFF Clearstream', 'rub', 'clearing']",2022-02-25,Unknown
Clearstream,Twitter API,Twitter,"b'Clearstream Thanks for doing the right thing, and ceasing settlement in transactions involving the Russian rouble,\xe2\x80\xa6'",b'nan',"b'Clearstream Thanks for doing the right thing, and ceasing settlement in transactions involving the Russian rouble,\xe2\x80\xa6'",positive,0.94,0.05,0.01,positive,0.94,0.05,0.01,True,English,"['Clearstream', 'Clearstream']","['right thing', 'Russian rouble', 'Clearstream', 'settlement', 'transactions', 'right thing', 'Russian rouble', 'Clearstream', 'settlement', 'transactions']",2022-02-25,Unknown
Clearstream,Twitter API,Twitter,b'gaborgurbacs Clearstream is not settling RUB',b'nan',b'gaborgurbacs Clearstream is not settling RUB',neutral,0.02,0.88,0.1,neutral,0.02,0.88,0.1,True,English,"['Clearstream', 'RUB', 'Clearstream', 'RUB']","['gaborgurbacs', 'Clearstream', 'RUB', 'gaborgurbacs', 'Clearstream', 'RUB']",2022-02-25,Unknown
Clearstream,Twitter API,Twitter,b'RUB rejection at Clearstream.',b'nan',b'RUB rejection at Clearstream.',negative,0.0,0.06,0.94,negative,0.0,0.06,0.94,True,English,"['RUB', 'Clearstream', 'RUB', 'Clearstream']","['RUB rejection', 'Clearstream', 'RUB rejection', 'Clearstream']",2022-02-25,Unknown
Deutsche Bank,Google API,https://www.ft.com/content/cd475769-4e48-4197-8c52-123389a2e63e,b'Deutsche Bank chief exchanged friendly messages with client ...',b'3 days ago',b'3 days ago',positive,0.81,0.17,0.02,neutral,0.03,0.89,0.08,True,English,,,,ft.com
Deutsche Bank,Google API,https://cointelegraph.com/news/deep-bullishness-for-crypto-analyst-comments-on-deutsche-bank-report,b'\xe2\x80\x98Deep bullishness\xe2\x80\x99 for crypto: Analyst comments on Deutsche Bank report',b'5 days ago',b'5 days ago',neutral,0.0,0.99,0.01,neutral,0.02,0.96,0.02,True,English,,,,cointelegraph.com
Deutsche Bank,Google API,https://www.db.com/news/detail/20220223-deutsche-bank-ocean-resilience-philanthropy-fund-opens-for-contributions?language_id=1,b'Deutsche Bank Ocean Resilience Philanthropy Fund opens ...',b'4 days ago',b'4 days ago',neutral,0.09,0.91,0.0,neutral,0.01,0.98,0.01,True,English,,,,db.com
Deutsche Bank,Google API,https://www.finews.asia/people/36363-dws-strategist-joins-deutsche-s-private-banking-unit,"b""DWS Strategist Joins Deutsche's Private Banking Unit""",b'5 days ago',b'5 days ago',neutral,0.02,0.97,0.01,neutral,0.02,0.96,0.02,True,English,,,,finews.asia
Deutsche Bank,Google API,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/deutsche-moves-to-block-arcelormittals-takeover-of-uttam-galva/articleshow/89760838.cms,"b""Deutsche Moves to block ArcelorMittal's takeover of Uttam Galva""",b'4 days ago',b'4 days ago',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,,economictimes.indiatimes.com
Deutsche Bank,Google API,https://www.db.com/news/detail/20220221-deutsche-bank-named-ssar-bond-house-and-asia-high-yield-bond-house?language_id=1,b'Deutsche Bank named SSAR Bond House and Asia High ...',b'6 days ago',b'6 days ago',neutral,0.01,0.99,0.0,neutral,0.03,0.89,0.08,True,English,,,,db.com
Deutsche Bank,PyNews API,https://www.reuters.com/markets/europe/european-finance-reacts-ukraine-conflict-with-emergency-plans-bond-freezes-2022-02-24/,"b'European finance reacts to Ukraine conflict with emergency plans, bond freezes - Reuters'","b'Europe\'s financial sector on Thursday reacted to the Ukraine conflict, with Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> saying it had contingency plans in place and Allianz <a href=""\xe2\x80\xa6'","b'Europe\'s financial sector on Thursday reacted to the Ukraine conflict, with Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> saying it had contingency plans in place and Allianz <a href=""\xe2\x80\xa6'",negative,0.0,0.27,0.73,negative,0.01,0.07,0.92,True,English,,,2022-02-24,reuters.com
Deutsche Bank,PyNews API,https://www.businessinsider.com/fed-inflation-outlook-risks-recession-wall-street-economists-2022-2,"b""The Fed's new playbook for fighting inflation risks doing more harm than good, top economists at Bank of America, Deutsche Bank, and Morgan Stanley say""","b'The Fed\'s fight with inflation comes with a ""very difficult tradeoff,"" as it risks undoing the labor market\'s strong recovery, the team said.'","b""The \rFederal Reserve is pursuing the most inclusive recovery in modern US history. But the way it's going about it could throw the US into a new \rrecession, a group of top economists said in a Febr\xe2\x80\xa6 [+3624 chars]""",negative,0.0,0.0,1.0,positive,0.82,0.17,0.01,True,English,,,2022-02-24,businessinsider.com
Deutsche Bank,PyNews API,https://www.moneycontrol.com/news/business/mumbai-international-airport-hires-banks-for-dollar-bond-sale-report-8143221.html,b'Mumbai International Airport hires banks for dollar bond sale: Report',"b'Axis Bank, Barclays, DBS Bank, Deutsche Bank, Emirates NBD Capital, IMI-Intesa Sanpaolo, JPMorgan, Mizuho Securities, MUFG, SMBC Nikko, Societe Generale and Standard Chartered will hold investor calls in Asia, the Middle East, Europe and the United States fro\xe2\x80\xa6'","b'Axis Bank, Barclays, DBS Bank, Deutsche Bank, Emirates NBD Capital, IMI-Intesa Sanpaolo, JPMorgan, Mizuho Securities, MUFG, SMBC Nikko, Societe Generale and Standard Chartered will hold investor calls in Asia, the Middle East, Europe and the United States fro\xe2\x80\xa6'",neutral,0.01,0.99,0.0,neutral,0.02,0.95,0.03,True,English,,,2022-02-24,moneycontrol.com
