Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
EuroNext,PyNews API,https://finance.yahoo.com/news/argenx-raises-700-million-gross-010000841.html,b'argenx raises $700 million in gross proceeds in a global offering',"b'Regulated information \xe2\x80\x94 Inside information March 23, 2022, 9:00 PM ET March 24, 2022, 2:00 AM CET Breda, the Netherlands \xe2\x80\x94 argenx SE (Euronext & Nasdaq: ARGX...'","b'Regulated information Inside information\rMarch 23, 2022, 9:00 PM ET\rMarch 24, 2022, 2:00 AM CET\rBreda, the Netherlands argenx SE (Euronext &amp; Nasdaq: ARGX), a global immunology company committe\xe2\x80\xa6 [+11305 chars]'",neutral,0.03,0.96,0.02,neutral,0.01,0.97,0.02,True,English,"['argenx', 'Breda', 'argenx SE', 'ARGX']","['gross proceeds', 'global offering', 'argenx', '2:00 AM CET Breda', 'Netherlands argenx SE', 'global immunology company', 'Regulated information', 'March', 'Euronext', 'Nasdaq', 'ARGX', '+11305 chars', '9:00']",2022-03-21,finance.yahoo.com
EuroNext,PyNews API,https://finance.yahoo.com/news/oxurion-publishes-2021-annual-report-211200099.html,b'Oxurion Publishes 2021 Annual Report',"b'Leuven, BELGIUM, Boston, MA, US - March 25, 2022 \xe2\x80\x93 09.00 PM CET \xe2\x80\x93 Oxurion NV (Euronext Brussels: OXUR) (the \xe2\x80\x9cCompany\xe2\x80\x9d or \xe2\x80\x9cOxurion\xe2\x80\x9d), a biopharmaceutical...'","b'Leuven, BELGIUM, Boston, MA, US - March 25,2022 09.00 PM CET Oxurion NV\r(Euronext Brussels: OXUR)(the Company or Oxurion), a biopharmaceutical company developing next generation standard of care oph\xe2\x80\xa6 [+1467 chars]'",neutral,0.03,0.95,0.02,neutral,0.01,0.99,0.01,True,English,"['Oxurion', 'Oxurion NV', 'Euronext Brussels', 'OXUR', 'Oxurion']","['2021 Annual Report', 'Oxurion', 'next generation standard', 'CET Oxurion NV', 'Euronext Brussels', 'care oph', 'biopharmaceutical company', 'Leuven', 'BELGIUM', 'Boston', 'March', '1467 chars', '09.00']",2022-03-21,finance.yahoo.com
EuroNext,PyNews API,https://finance.yahoo.com/news/cnova-nv-appoints-cfo-064500074.html,b'Cnova NV appoints CFO',"b'Cnova NV appoints CFO 22 March 2022, 07:45 CET Cnova N.V. (Euronext Paris: CNV; ISIN: NL0010949392) (\xe2\x80\x9cCnova\xe2\x80\x9d or the \xe2\x80\x9cCompany\xe2\x80\x9d) announces the appointment of...'","b'Cnova NV appoints CFO\r22 March 2022, 07:45 CET Cnova N.V. (Euronext Paris: CNV; ISIN: NL0010949392) (Cnova or the Company) announces the appointment of Mr. Maxime Dubarry as CFO, effective on the da\xe2\x80\xa6 [+1661 chars]'",neutral,0.03,0.94,0.03,neutral,0.01,0.98,0.02,True,English,"['Cnova NV', 'Cnova NV', 'Cnova N.V.', 'Euronext Paris', 'CNV', 'Cnova']","['Cnova NV', 'CFO', 'CET Cnova N.V.', 'Mr. Maxime Dubarry', 'Cnova NV', 'Euronext Paris', 'CFO', 'March', 'CNV', 'ISIN', 'Company', 'appointment', '1661 chars', '07']",2022-03-21,finance.yahoo.com
EuroNext,PyNews API,https://www.businesswire.com/news/home/20220321005712/en/MaaT-Pharma-Announces-the-Implementation-of-a-Liquidity-Contract-with-Kepler-Cheuvreux,b'MaaT Pharma Announces the Implementation of a Liquidity Contract with Kepler Cheuvreux',"b'LYON, France--(BUSINESS WIRE)---- $MAAT--Regulatory News: MaaT Pharma (EURONEXT: MAAT - the \xe2\x80\x9cCompany\xe2\x80\x9d), a French clinical-stage biotech and a pioneer in the development of microbiome-based ecosystem therapies dedicated to improving survival outcomes for patie\xe2\x80\xa6'","b'LYON, France--(BUSINESS WIRE)---- $MAAT--Regulatory News: MaaT Pharma (EURONEXT: MAAT - the \xe2\x80\x9cCompany\xe2\x80\x9d), a French clinical-stage biotech and a pioneer in the development of microbiome-based ecosystem therapies dedicated to improving survival outcomes for patie\xe2\x80\xa6'",neutral,0.01,0.96,0.02,neutral,0.01,0.96,0.02,True,English,"['MaaT Pharma', 'BUSINESS WIRE', 'MaaT Pharma', 'MAAT']","['MaaT Pharma', 'Liquidity Contract', 'Kepler Cheuvreux', 'Implementation', 'French clinical-stage biotech', 'microbiome-based ecosystem therapies', 'BUSINESS WIRE', '$MAAT--Regulatory News', 'survival outcomes', 'MaaT Pharma', 'LYON', 'France', 'EURONEXT', 'Company', 'pioneer', 'development', 'patie']",2022-03-21,businesswire.com
EuroNext,PyNews API,https://finance.yahoo.com/news/nexans-receives-approval-colombia-antitrust-093000431.html,b'Nexans receives approval from Colombia\xe2\x80\x99s antitrust authority for Centelsa acquisition',"b'Nexans receives approval from Colombia\xe2\x80\x99s antitrust authority for Centelsa acquisition _PRESS RELEASE_ Paris, France / Monterrey, Mexico, March 21, 2022...'","b'Nexans receives approval from Colombias antitrust authority for Centelsa acquisition\r_PRESS RELEASE_\rParis, France / Monterrey, Mexico, March 21, 2022 Nexans SA (Euronext Paris: NEX) announced toda\xe2\x80\xa6 [+2361 chars]'",neutral,0.03,0.93,0.04,neutral,0.01,0.96,0.03,True,English,"['Nexans', 'Centelsa', 'Nexans', 'Centelsa', 'Nexans SA', 'Euronext Paris', 'NEX']","['antitrust authority', 'Centelsa acquisition', 'Nexans', 'approval', 'Colombia', 'Colombias antitrust authority', 'Centelsa acquisition', 'Nexans SA', 'Euronext Paris', 'approval', 'France', 'Monterrey', 'Mexico', 'March', '2361 chars']",2022-03-21,finance.yahoo.com
EuroNext,PyNews API,https://www.businesswire.com/news/home/20220322005723/en/Eutelsat-and-OneWeb-Sign-Global-Distribution-Partnership-to-Address-Key-Connectivity-Verticals,b'Eutelsat and OneWeb Sign Global Distribution Partnership to Address Key Connectivity Verticals',"b'PARIS--(BUSINESS WIRE)--Regulatory News: Eutelsat Communications (Euronext Paris: ETL) and OneWeb, the low Earth orbit (LEO) satellite communications company, today announced a global, multi-year Distribution Partnership Agreement (DPA) for OneWeb capacity. T\xe2\x80\xa6'","b'PARIS--(BUSINESS WIRE)--Regulatory News: Eutelsat Communications (Euronext Paris: ETL) and OneWeb, the low Earth orbit (LEO) satellite communications company, today announced a global, multi-year Distribution Partnership Agreement (DPA) for OneWeb capacity. T\xe2\x80\xa6'",neutral,0.03,0.96,0.01,neutral,0.07,0.88,0.05,True,English,"['Eutelsat', 'OneWeb', 'BUSINESS WIRE', 'Eutelsat Communications', 'Euronext Paris', 'ETL', 'OneWeb', 'OneWeb']","['OneWeb Sign Global Distribution Partnership', 'Key Connectivity Verticals', 'Eutelsat', 'global, multi-year Distribution Partnership Agreement', 'low Earth orbit', 'BUSINESS WIRE', 'Regulatory News', 'Eutelsat Communications', 'Euronext Paris', 'OneWeb capacity', 'ETL', 'DPA']",2022-03-21,businesswire.com
EuroNext,Bing API,https://www.actusnews.com/en/prismaflex-international/pr/2022/03/25/prismaflex-international-inform-the-company-is-eligible-for-pea-pme,b'Prismaflex International inform the company is eligible for PEA-PME',"b'Euronext Growth TH Paris (Code ISIN FR0004044600), confirms its eligibility for the small and mid-caps PEA-PME equity savings vehicle, in accordance with the French law D.221-113-5 and its decree n\xc2\xb02014-283 of March 4,'","b'Euronext Growth TH Paris (Code ISIN FR0004044600), confirms its eligibility for the small and mid-caps PEA-PME equity savings vehicle, in accordance with the French law D.221-113-5 and its decree n\xc2\xb02014-283 of March 4,'",neutral,0.01,0.97,0.01,neutral,0.01,0.97,0.02,True,English,"['Prismaflex International', 'Euronext Growth TH Paris']","['Prismaflex International', 'company', 'PEA-PME', 'mid-caps PEA-PME equity savings vehicle', 'Euronext Growth TH Paris', 'Code ISIN', 'French law', 'eligibility', 'small', 'accordance', 'decree', 'March']",2022-03-25,actusnews.com
EuroNext,Twitter API,Twitter,"b'VerstyukIvan VEON Ltd is a European Union Netherlands-headquartered, NASDAQ and EURONEXT-listed company.VEON inve\xe2\x80\xa6'",b'nan',"b'VerstyukIvan VEON Ltd is a European Union Netherlands-headquartered, NASDAQ and EURONEXT-listed company.VEON inve\xe2\x80\xa6'",neutral,0.03,0.93,0.03,neutral,0.03,0.93,0.03,True,English,"['VerstyukIvan VEON Ltd', 'European Union', 'NASDAQ', 'EURONEXT', 'VEON', 'VerstyukIvan VEON Ltd', 'European Union', 'NASDAQ', 'EURONEXT', 'VEON']","['European Union Netherlands-headquartered', 'VerstyukIvan VEON Ltd', 'EURONEXT-listed company', 'NASDAQ', 'European Union Netherlands-headquartered', 'VerstyukIvan VEON Ltd', 'EURONEXT-listed company', 'NASDAQ']",2022-03-27,Unknown
EuroNext,Twitter API,Twitter,b'A Vaporizer measured in *Puffs AXA_Saudi Berlin.Medical-Cannabisparty.euronext \xc2\xb0CCL Marechaussee DC CMEGroup lov\xe2\x80\xa6',b'nan',b'A Vaporizer measured in *Puffs AXA_Saudi Berlin.Medical-Cannabisparty.euronext \xc2\xb0CCL Marechaussee DC CMEGroup lov\xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,[],"['euronext °CCL Marechaussee DC CMEGroup lov', 'A Vaporizer', 'Medical-Cannabisparty', 'euronext °CCL Marechaussee DC CMEGroup lov', 'A Vaporizer', 'Medical-Cannabisparty']",2022-03-27,Unknown
EuroNext,Twitter API,Twitter,b'SEBA Bank AG lists Digital Asset ETPs at Euronext in Amsterdam and Paris\xc2\xa0\xc2\xa0Crypto Reporter',b'nan',b'SEBA Bank AG lists Digital Asset ETPs at Euronext in Amsterdam and Paris\xc2\xa0\xc2\xa0Crypto Reporter',neutral,0.02,0.94,0.04,neutral,0.02,0.94,0.04,True,English,"['SEBA Bank AG', 'Euronext', 'Crypto Reporter', 'SEBA Bank AG', 'Euronext', 'Crypto Reporter']","['SEBA Bank AG', 'Digital Asset ETPs', 'Paris\xa0\xa0Crypto Reporter', 'Euronext', 'Amsterdam', 'SEBA Bank AG', 'Digital Asset ETPs', 'Paris\xa0\xa0Crypto Reporter', 'Euronext', 'Amsterdam']",2022-03-26,Unknown
EuroNext,Twitter API,Twitter,"b'Other European markets slightly mixed on Friday, 03/25/2022: Euronext 100 +0.15% at 1,261.96, slightly lower for th\xe2\x80\xa6'",b'nan',"b'Other European markets slightly mixed on Friday, 03/25/2022: Euronext 100 +0.15% at 1,261.96, slightly lower for th\xe2\x80\xa6'",neutral,0.03,0.71,0.27,neutral,0.03,0.71,0.27,True,English,[],"['Other European markets', 'Friday', 'Euronext', 'Other European markets', 'Friday', 'Euronext']",2022-03-26,Unknown
EuroNext,Twitter API,Twitter,b'Norwegian Block Exchange to become first Nordic crypto platform to list on Euronext  Toplist Crypto Casino &amp; Spor\xe2\x80\xa6',b'nan',b'Norwegian Block Exchange to become first Nordic crypto platform to list on Euronext  Toplist Crypto Casino &amp; Spor\xe2\x80\xa6',neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,"['Norwegian Block Exchange', 'Euronext', 'Norwegian Block Exchange', 'Euronext']","['first Nordic crypto platform', 'Euronext  Toplist Crypto Casino', 'Norwegian Block Exchange', 'Spor', 'first Nordic crypto platform', 'Euronext  Toplist Crypto Casino', 'Norwegian Block Exchange', 'Spor']",2022-03-26,Unknown
EuroNext,Twitter API,Twitter,b'COLR (  COLRUYT )  EURONEXTcould \xe2\xac\x86\xef\xb8\x8f\xf0\x9f\x9a\x80 in the near future!Information provided here not to be considered as financ\xe2\x80\xa6',b'nan',b'COLR (  COLRUYT )  EURONEXTcould \xe2\xac\x86\xef\xb8\x8f\xf0\x9f\x9a\x80 in the near future!Information provided here not to be considered as financ\xe2\x80\xa6',negative,0.02,0.18,0.8,negative,0.02,0.18,0.8,True,English,[],"['near future', 'COLR', 'EURONEXTcould', 'Information', 'financ', 'near future', 'COLR', 'EURONEXTcould', 'Information', 'financ']",2022-03-26,Unknown
EuroNext,Twitter API,Twitter,b'Seba Bank AG lists digital asset ETPs at Euronext    FinTech  Payments  Technology',b'nan',b'Seba Bank AG lists digital asset ETPs at Euronext    FinTech  Payments  Technology',neutral,0.01,0.97,0.01,neutral,0.01,0.97,0.01,True,English,"['Seba Bank AG', 'Euronext    FinTech  Payments  Technology', 'Seba Bank AG', 'Euronext    FinTech  Payments  Technology']","['Euronext    FinTech  Payments  Technology', 'Seba Bank AG', 'digital asset ETPs', 'Euronext    FinTech  Payments  Technology', 'Seba Bank AG', 'digital asset ETPs']",2022-03-26,Unknown
Deutsche Bank,Google API,https://www.db.com/news/detail/20220325-yngve-slyngstad-nominated-for-election-to-deutsche-bank-s-supervisory-board?language_id=1,"b""Yngve Slyngstad nominated for election to Deutsche Bank's ...""",b'2 days ago',b'2 days ago',neutral,0.03,0.93,0.04,neutral,0.19,0.68,0.13,True,English,,,,db.com
Deutsche Bank,Google API,https://nypost.com/2022/03/25/deutsche-bank-execs-fired-after-corporate-strip-club-visit/,b'Deutsche Bank executives fired after charging strip club visit to company',b'2 days ago',b'2 days ago',negative,0.01,0.07,0.91,neutral,0.19,0.68,0.13,True,English,,,,nypost.com
Deutsche Bank,Google API,https://www.ft.com/content/f6125952-fc0b-495a-8b56-826fe0773682,b'Archegos quietly built stake in Deutsche Bank',b'5 days ago',b'5 days ago',neutral,0.04,0.79,0.17,neutral,0.17,0.71,0.12,True,English,,,,ft.com
Deutsche Bank,Google API,https://wtvbam.com/2022/03/24/deutsche-bank-appoints-ahlersmeyer-to-u-s-building-products-research-unit-memo/,b'Deutsche Bank appoints Ahlersmeyer to U.S. building ...',b'3 days ago',b'3 days ago',neutral,0.02,0.97,0.02,neutral,0.16,0.71,0.13,True,English,,,,wtvbam.com
Deutsche Bank,Google API,https://thepaypers.com/payments-general/deutsche-bank-bnp-baribas-and-credit-agricole-cease-activity-in-russia--1255384,"b'Deutsche Bank, BNP Baribas, and Cr\xc3\xa9dit Agricole cease ...'",b'2 days ago',b'2 days ago',neutral,0.03,0.79,0.18,neutral,0.19,0.68,0.13,True,English,,,,thepaypers.com
Deutsche Bank,Google API,https://www.cnbc.com/2022/03/21/deutsche-bank-says-struggling-five-below-is-a-good-short-term-buy-ahead-of-investor-day.html,b'Deutsche Bank says struggling Five Below is a good short ...',b'6 days ago',b'6 days ago',positive,0.97,0.0,0.02,neutral,0.18,0.7,0.12,True,English,,,,cnbc.com
Deutsche Bank,PyNews API,https://www.reuters.com/business/finance/deutsche-bank-nominates-former-norway-wealth-fund-head-supervisory-board-2022-03-25/,b'Deutsche Bank nominates former Norway wealth fund head to supervisory board - Reuters',"b'Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has nominated Yngve Slyngstad, the former head of Norway\'s sovereign wealth fund, to its supervisory board, Germany\'s largest lender said on Friday.'","b'Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has nominated Yngve Slyngstad, the former head of Norway\'s sovereign wealth fund, to its supervisory board, Germany\'s largest lender said on Friday.'",neutral,0.03,0.82,0.15,neutral,0.01,0.83,0.15,True,English,,,2022-03-25,reuters.com
Deutsche Bank,PyNews API,https://www.reuters.com/business/finance/deutsche-bank-appoints-ahlersmeyer-to-us-building-products-research-unit-memo-2022-03-24/,b'Deutsche Bank appoints Ahlersmeyer to U.S. building products research unit - memo - Reuters.com',"b'Deutsche Bank AG <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired Joe Ahlersmeyer as vice-president of the U.S. building products research unit within the bank\'s company research group, according to an internal mem\xe2\x80\xa6'","b'Deutsche Bank AG <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired Joe Ahlersmeyer as vice-president of the U.S. building products research unit within the bank\'s company research group, according to an internal mem\xe2\x80\xa6'",neutral,0.01,0.97,0.02,neutral,0.01,0.9,0.09,True,English,,,2022-03-25,reuters.com
Deutsche Bank,PyNews API,https://www.marketwatch.com/story/global-pile-of-debt-at-negative-yields-dips-below-3-trillion-deutsche-bank-11648237773,b'In One Chart: Global pile of debt at negative yields dips below $3 trillion: Deutsche Bank',"b'Central banks are taking a huge bite out of the mound of negative yielding global debt, by talking about plans to hike policy rates to fight high inflation. Why the pile could evaporate.'","b'Central banks around the world have taken a huge bite out of the mound of negative yielding debt, by talking about plans to raise interest rates and tighten financial conditions to fight high inflati\xe2\x80\xa6 [+2536 chars]'",negative,0.02,0.19,0.79,negative,0.01,0.02,0.97,True,English,,,2022-03-25,marketwatch.com
Deutsche Bank,PyNews API,https://finance.yahoo.com/news/deutsche-bank-fired-senior-bankers-192833283.html,b'Deutsche Bank Fired Senior Bankers Over Strip Club Bill',b'(Bloomberg) -- Deutsche Bank AG fired a number of top bankers in New York after a tab run up at a strip club was expensed as legitimate business spending...',"b'(Bloomberg) -- Deutsche Bank AG fired a number of top bankers in New York after a tab run up at a strip club was expensed as legitimate business spending, according to people with knowledge of the ma\xe2\x80\xa6 [+1680 chars]'",negative,0.02,0.13,0.85,negative,0.01,0.03,0.97,True,English,,,2022-03-25,finance.yahoo.com
Deutsche Bank,PyNews API,https://finance.yahoo.com/news/deutsche-bank-nominates-former-norway-150224717.html,b'Deutsche Bank nominates former Norway wealth fund head to supervisory board',"b""Deutsche Bank has nominated Yngve Slyngstad, the former head of Norway's sovereign wealth fund, to its supervisory board, Germany's largest lender said on...""","b""FRANKFURT (Reuters) - Deutsche Bank has nominated Yngve Slyngstad, the former head of Norway's sovereign wealth fund, to its supervisory board, Germany's largest lender said on Friday.\rSlyngstad was\xe2\x80\xa6 [+939 chars]""",neutral,0.04,0.87,0.09,neutral,0.04,0.89,0.08,True,English,,,2022-03-25,finance.yahoo.com
Deutsche Bank,Twitter API,Twitter,"b', Inc. (AMZN) surprised the market with Q4 result. Deutsche bank changed the rating to Hold,\xe2\x80\xa6'",b'nan',"b', Inc. (AMZN) surprised the market with Q4 result. Deutsche bank changed the rating to Hold,\xe2\x80\xa6'",neutral,0.14,0.69,0.17,neutral,0.14,0.69,0.17,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,b'Deutsche Bank Has Lost 38 Percent of Its Market Value in a Month; That\xe2\x80\x99s a Big Problem for Wall Street and the Fed',b'nan',b'Deutsche Bank Has Lost 38 Percent of Its Market Value in a Month; That\xe2\x80\x99s a Big Problem for Wall Street and the Fed',negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,b'Deutsche Bank is trying to secretly profit from Total\xe2\x80\x99s East African Crude Oil Pipeline - and all the death and des\xe2\x80\xa6',b'nan',b'Deutsche Bank is trying to secretly profit from Total\xe2\x80\x99s East African Crude Oil Pipeline - and all the death and des\xe2\x80\xa6',negative,0.01,0.05,0.94,negative,0.01,0.05,0.94,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,"b""FrancisBrennan She's worked for Deutsche Bank, yes that Deutsche Bank. She can't be trusted, she's just another capitalist pig.""",b'nan',"b""FrancisBrennan She's worked for Deutsche Bank, yes that Deutsche Bank. She can't be trusted, she's just another capitalist pig.""",negative,0.01,0.01,0.98,negative,0.01,0.01,0.98,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,b'JinkoSolar Holding Company Limi (JKS) surprised the market with Q3 result. Deutsche bank changed the rating to Sell\xe2\x80\xa6',b'nan',b'JinkoSolar Holding Company Limi (JKS) surprised the market with Q3 result. Deutsche bank changed the rating to Sell\xe2\x80\xa6',neutral,0.18,0.69,0.13,neutral,0.18,0.69,0.13,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,b'Deutsche Bank executives fired after charging strip club visit to company  via nypost',b'nan',b'Deutsche Bank executives fired after charging strip club visit to company  via nypost',negative,0.01,0.1,0.88,negative,0.01,0.1,0.88,True,English,,,2022-03-27,Unknown
Deutsche Bank,Twitter API,Twitter,"b'an inordinate amount of questionable, mismanaged &amp; risky loans approved by Deutsche Bank to Trump required his Pers\xe2\x80\xa6'",b'nan',"b'an inordinate amount of questionable, mismanaged &amp; risky loans approved by Deutsche Bank to Trump required his Pers\xe2\x80\xa6'",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2022-03-27,Unknown
