Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
JPMorgan Chase,Twitter API,Twitter,b'YNB This just one of many in recent incidents. Did you read about Dr Mitchell-Stewart &amp; the jpmorgan  Chase bank\xe2\x80\xa6',b'nan',b'YNB This just one of many in recent incidents. Did you read about Dr Mitchell-Stewart &amp; the jpmorgan  Chase bank\xe2\x80\xa6',negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,2022-02-20,Unknown,,
JPMorgan Chase,Twitter API,Twitter,b'US banking giant JPMorgan Chase is developing a quantum-resistant blockchain called Quantum Key Distribution (QKD).\xe2\x80\xa6',b'nan',b'US banking giant JPMorgan Chase is developing a quantum-resistant blockchain called Quantum Key Distribution (QKD).\xe2\x80\xa6',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2022-02-20,Unknown,,
JPMorgan Chase,Twitter API,Twitter,b'JPMorgan Chase spent $2 billion on brand new data centers last year  via networkworld',b'nan',b'JPMorgan Chase spent $2 billion on brand new data centers last year  via networkworld',neutral,0.07,0.9,0.03,neutral,0.07,0.9,0.03,True,English,2022-02-20,Unknown,,
BNP Paribas,Google API,https://www.prnewswire.com/news-releases/ubs-standard-chartered-and-bnp-paribas-join-banks-developing-new-voluntary-carbon-market-settlement-platform-301482689.html,"b'UBS, Standard Chartered, and BNP Paribas join banks ...'",b'5 days ago',b'5 days ago',neutral,0.01,0.99,0.0,neutral,0.02,0.96,0.02,True,English,,prnewswire.com,,
BNP Paribas,Google API,https://www.risk.net/awards/7924341/derivatives-client-clearer-of-the-year-bnp-paribas,b'Derivatives client clearer of the year: BNP Paribas',b'3 days ago',b'3 days ago',neutral,0.35,0.61,0.04,neutral,0.03,0.89,0.08,True,English,,risk.net,,
BNP Paribas,Google API,https://capital.com/bnp-paribas-price-forecast,b'BNP Paribas share price forecast: Return of returns?',b'2 days ago',b'2 days ago',neutral,0.02,0.97,0.01,neutral,0.03,0.89,0.08,True,English,,capital.com,,
BNP Paribas,Google API,https://kesq.com/sports/bnp-paribas/2022/02/17/naomi-osaka-awarded-wild-card-for-2022-bnp-paribas-open/,b'Naomi Osaka awarded wild card for 2022 BNP Paribas Open',b'3 days ago',b'3 days ago',neutral,0.0,1.0,0.0,neutral,0.03,0.89,0.08,True,English,,kesq.com,,
BNP Paribas,Google API,https://simplywall.st/stocks/fr/banks/epa-bnp/bnp-paribas-shares/news/with-eps-growth-and-more-bnp-paribas-epabnp-is-interesting,"b'With EPS Growth And More, BNP Paribas (EPA:BNP) Is Interesting'",b'5 days ago',b'5 days ago',positive,0.96,0.04,0.0,neutral,0.02,0.96,0.02,True,English,,simplywall.st,,
BNP Paribas,Google API,https://www.businesslive.co.za/bloomberg/news/2022-02-15-chris-hughes-why-were-bnp-paribas-staff-so-keen-to-violate-anti-discrimination-rules/,b'CHRIS HUGHES: Why were BNP Paribas staff so keen to violate anti-discrimination rules?',b'5 days ago',b'5 days ago',negative,0.01,0.01,0.98,neutral,0.02,0.96,0.02,True,English,,businesslive.co.za,,
BNP Paribas,Google API,https://www.patrimoine24.com/les-news/9051-bnp-paribas-cardif-rencontrescardif-frederic-gondran-nouveau-directeur-commercial-epargne-et-retraite.html,b'BNP PARIBAS CARDIF -  RencontresCardif : Fr\xc3\xa9d\xc3\xa9ric ...',b'6 days ago',b'6 days ago',neutral,0.0,1.0,0.0,neutral,0.03,0.89,0.08,True,English,,patrimoine24.com,,
BNP Paribas,Google API,https://www.euronews.com/next/2022/02/15/bnp-paribas-m-a-banca-march,"b""Banca March buys BNP Paribas's Spanish private bank ...""",b'5 days ago',b'5 days ago',neutral,0.01,0.95,0.04,neutral,0.02,0.96,0.02,True,English,,euronews.com,,
BNP Paribas,Google API,https://www.insider.co.uk/news/bn-paribas-real-estate-appoint-26226121,b'BNP Paribas Real Estate appoints Tara Cowley to lead its ...',b'6 days ago',b'6 days ago',neutral,0.01,0.99,0.0,neutral,0.03,0.89,0.08,True,English,,insider.co.uk,,
BNP Paribas,PyNews API,https://www.reuters.com/article/bnp-paribas-m-a-banca-march-idUSKBN2KK0LB,"b""Banca March buys BNP Paribas's Spanish private bank, Expansion says - Reuters.com""","b""Privately held Spanish investment bank Banca March has agreed to buy BNP Paribas's private bank in Spain for 100 million euros ($113 million), Expansion newspaper reported on Tuesday, citing unidentified market sources.""","b""Privately held Spanish investment bank Banca March has agreed to buy BNP Paribas's private bank in Spain for 100 million euros ($113 million), Expansion newspaper reported on Tuesday, citing unidentified market sources.""",neutral,0.01,0.97,0.02,neutral,0.01,0.7,0.29,True,English,2022-02-15,reuters.com,,
BNP Paribas,PyNews API,https://finance.yahoo.com/news/healthcare-reimbursement-global-market-report-122100499.html,b'Healthcare Reimbursement Global Market Report 2022',"b'Major players in the healthcare reimbursement market are UnitedHealth Group, Aviva, Allianz, CVS Health, BNP Paribas, Aetna, Nippon Life Insurance, WellCare ...'","b'Major players in the healthcare reimbursement market are UnitedHealth Group, Aviva, Allianz, CVS Health, BNP Paribas, Aetna, Nippon Life Insurance, WellCare Health Plans, AgileHealthInsurance and Blu\xe2\x80\xa6 [+5143 chars]'",neutral,0.01,0.99,0.0,neutral,0.04,0.96,0.0,True,English,2022-02-15,finance.yahoo.com,,
BNP Paribas,PyNews API,https://www.independent.co.uk/climate-change/news/banks-oil-gas-hsbc-barclays-b2014655.html,"b'Top banks pumping billions into oil and gas expansion despite climate commitments, report says'","b'\xe2\x80\x98Now is the time for banks to get real with the science,\xe2\x80\x99 Carbon Tracker founder says'","b'Leading banks have pumped billions into companies expanding oil and gas production despite their climate committments, according to a new report. \rHSBC, BNP Paribas and Barclays were among those who\xe2\x80\xa6 [+2645 chars]'",neutral,0.06,0.89,0.05,neutral,0.02,0.96,0.02,True,English,2022-02-15,independent.co.uk,,
BNP Paribas,Twitter API,Twitter,"b'RandFanshier Yes something odd going on here. Seems like and extension of UBS, Deutsche Bank and BNP Paribas activ\xe2\x80\xa6'",b'nan',"b'RandFanshier Yes something odd going on here. Seems like and extension of UBS, Deutsche Bank and BNP Paribas activ\xe2\x80\xa6'",neutral,0.05,0.93,0.02,neutral,0.05,0.93,0.02,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'BNP Paribas is looking hire Strategic Projects Manager. Find more details here:   hiringnow  hotjobs',b'nan',b'BNP Paribas is looking hire Strategic Projects Manager. Find more details here:   hiringnow  hotjobs',neutral,0.03,0.95,0.02,neutral,0.03,0.95,0.02,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'Discover how leaders at American Express, BMO, BNP Paribas, Cohen &amp; Steers, Visa, and more are using NVIDIA  AI to\xe2\x80\xa6'",b'nan',"b'Discover how leaders at American Express, BMO, BNP Paribas, Cohen &amp; Steers, Visa, and more are using NVIDIA  AI to\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,"b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba ""Who\xe2\x80\x99s to say the DMA\xe2\x80\x99s scope won\xe2\x80\x99t grow to include companies like France\xe2\x80\x99s biggest bank, BNP Paribas, or German\xe2\x80\xa6'",b'nan',"b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba ""Who\xe2\x80\x99s to say the DMA\xe2\x80\x99s scope won\xe2\x80\x99t grow to include companies like France\xe2\x80\x99s biggest bank, BNP Paribas, or German\xe2\x80\xa6'",neutral,0.15,0.67,0.18,neutral,0.15,0.67,0.18,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,"b""\xe2\x80\x9cMore can be spent than thought on the SDGs and the Paris pledges\xe2\x80\x9c - Investors' Corner - Investors' Corner BNP Pari\xe2\x80\xa6""",b'nan',"b""\xe2\x80\x9cMore can be spent than thought on the SDGs and the Paris pledges\xe2\x80\x9c - Investors' Corner - Investors' Corner BNP Pari\xe2\x80\xa6""",neutral,0.01,0.95,0.04,neutral,0.01,0.95,0.04,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'paststat BNP Paribas also has lot of arb holdings These large indo-videsi combo desks are raising the bix due to thier arbs',b'nan',b'paststat BNP Paribas also has lot of arb holdings These large indo-videsi combo desks are raising the bix due to thier arbs',neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'A frame from an animation for BNP Paribas.OTOY MaxonVFX  c4d  cinema4d  3Danimation  3d  octanerender',b'nan',b'A frame from an animation for BNP Paribas.OTOY MaxonVFX  c4d  cinema4d  3Danimation  3d  octanerender',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2022-02-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'Senior Business Analyst  Bnp Paribas 3-5 years',b'nan',b'Senior Business Analyst  Bnp Paribas 3-5 years',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,2022-02-20,Unknown,,
ICE Clear Europe,Google API,https://www.france24.com/en/europe/20220219-poland-where-women-pay-a-high-price-for-populist-laws,"b""Poland: Where 'women pay a high price' for populist laws""",b'1 day ago',b'1 day ago',negative,0.01,0.45,0.54,neutral,0.05,0.91,0.04,True,English,,france24.com,[],"['high price', 'populist laws', 'Poland', 'women']"
ICE Clear Europe,Google API,https://www.realclearpolitics.com/articles/2022/02/15/olympic_pr_charitable_disagreement_empty_ice_arenas.html,b'Olympic PR; Charitable Disagreement; Empty Ice Arenas',b'5 days ago',b'5 days ago',negative,0.03,0.06,0.91,neutral,0.02,0.96,0.02,True,English,,realclearpolitics.com,"['Olympic PR', 'Charitable Disagreement']","['Empty Ice Arenas', 'Olympic PR', 'Charitable Disagreement']"
ICE Clear Europe,PyNews API,https://www.marketwatch.com/story/electric-vehicles-hit-a-pivot-point-as-battery-prices-fall-and-governments-get-behind-the-new-technology-11645105486,b'Your Digital Self: Electric vehicles hit a pivot point as battery prices fall and governments get behind the new technology',"b""The winners and losers aren't so clear, as transitioning to EVs is costly and complicated.""","b'Sales estimates for electric vehicles suggest a breakthrough is at hand: According to some estimates, 20% of cars sold by 2025 will be electric. By 2030, that share could climb to 40%.This year will \xe2\x80\xa6 [+5114 chars]'",neutral,0.0,0.99,0.01,neutral,0.02,0.97,0.01,True,English,2022-02-15,marketwatch.com,[],"['Digital Self', 'Electric vehicles', 'pivot point', 'battery prices', 'new technology', 'governments', 'electric vehicles', 'Sales estimates', 'breakthrough', 'hand', 'cars', 'share', '5114 chars', '2025']"
ICE Clear Europe,PyNews API,https://www.spiegel.de/international/world/finnish-president-sauli-niinistoe-on-putin-and-the-ukraine-conflict-a-bb9281d3-2cc6-49a1-87eb-199569991c79,b'Finnish President Sauli Niinist\xc3\xb6 on Putin and the Ukraine Conflict',"b'Few world leaders know Vladimir Putin better than Finnish President Sauli Niinist\xc3\xb6. In an interview, he tells DER SPIEGEL that the Russians are willing to pay a high price for things that are important to them.'","b'Bild vergr\xc3\xb6\xc3\x9fern\rFoto: Martin Lengemann\xc2\xa0/ WELT / ullstein bild\rSauli Niinist\xc3\xb6, 73, served as justice and finance minister before being sworn in as president of Finland 10 years ago. Since then, he h\xe2\x80\xa6 [+11259 chars]'",negative,0.0,0.04,0.96,neutral,0.01,0.98,0.01,True,English,2022-02-15,spiegel.de,"['WELT', 'ullstein bild']","['Finnish President Sauli Niinistö', 'Ukraine Conflict', 'Putin', 'Martin Lengemann', 'Sauli Niinistö', 'finance minister', 'ullstein bild', 'Foto', 'WELT', 'justice', 'president', 'Finland', '+11259 chars']"
ICE Clear Europe,PyNews API,https://www.aljazeera.com/news/2022/2/16/ukrainians-face-game-of-cat-and-mouse-with-stoic-calm,b'Ukrainians face \xe2\x80\x98game of cat and mouse\xe2\x80\x99 with stoic calm',"b""Ukrainians living in the country's east carry on mostly as usual, despite stark warnings of an imminent Russian attack.""","b'Children play in the park, a husky busker sings Pink Floyd under the winter sun, teens giggle as they slip over on an outdoor ice-skating rink a day like any other, it might seem, not a country on th\xe2\x80\xa6 [+5851 chars]'",positive,0.57,0.42,0.01,neutral,0.03,0.93,0.04,True,English,2022-02-15,aljazeera.com,['Pink Floyd'],"['stoic calm', 'Ukrainians', 'game', 'cat', 'mouse', 'outdoor ice-skating rink', 'husky busker', 'Pink Floyd', 'winter sun', 'Children', 'park', 'teens', 'country', '5851 chars']"
ICE Clear Europe,PyNews API,https://www.rollingstone.com/culture/culture-news/adam-rippon-kamila-valieva-doping-scandal-interview-1301402/,b'Adam Rippon Calls Russian Olympic Committee \xe2\x80\x98Dirty F\xe2\x80\x93king Cheaters\xe2\x80\x99 in Kamila Valieva\xe2\x80\x99s Doping Scandal',"b""\xe2\x80\x9cIt's just such a dark cloud hanging over the whole competition,\xe2\x80\x9d says Rippon, who won a bronze medal at the 2018 Olympics""","b'Adam Rippon had no interest in sticking around the Capital Indoor Stadium in Beijing Tuesday, Feb. 15, when Russian figure skater Kamila Valieva took the ice for the women\xe2\x80\x99s single short program. \xe2\x80\x9cI \xe2\x80\xa6 [+11426 chars]'",negative,0.0,0.01,0.99,negative,0.01,0.14,0.85,True,English,2022-02-15,rollingstone.com,['Russian Olympic Committee'],"['Dirty F–king Cheaters', 'Russian Olympic Committee', 'Adam Rippon', 'Kamila Valieva', 'Doping Scandal', 'Capital Indoor Stadium', 'Russian figure skater', 'single short program', 'Adam Rippon', 'Kamila Valieva', 'interest', 'Beijing', 'ice', 'women', '+11426 chars']"
ICE Clear Europe,PyNews API,https://news.sky.com/story/after-leaving-a-path-of-destruction-in-the-uk-storm-eunice-hits-europe-12545703,"b'After leaving a path of destruction in the UK, Storm Eunice hits Europe'","b'After barrelling through the UK and Ireland, Storm Eunice has gone on to wreak havoc in northern Europe.'","b'After barrelling through the UK and Ireland, Storm Eunice has gone on to wreak havoc in northern Europe.\rIt is the second to strike the continent in three days - and forecasters say an unusually str\xe2\x80\xa6 [+3135 chars]'",negative,0.0,0.04,0.96,negative,0.01,0.19,0.8,True,English,2022-02-15,news.sky.com,[],"['Storm Eunice', 'path', 'destruction', 'UK', 'Europe', 'Storm Eunice', 'northern Europe', 'three days', 'UK', 'Ireland', 'havoc', 'continent', 'forecasters', 'str', '3135 chars']"
ICE Clear Europe,PyNews API,https://9to5mac.com/2022/02/18/apple-arcade-new-games/,"b'Latest Apple Arcade games for iPhone, Mac, Apple TV [New: Magical sim \xe2\x80\x98Wylde Flowers\xe2\x80\x99]'",b'Apple Arcade\xc2\xa0launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on the latest from Apple\xe2\x80\x99s gaming service.New for 2/18:\xc2\xa0Now available on Apple Arcade is th\xe2\x80\xa6',b'Apple Arcade\xc2\xa0launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on the latest from Apple\xe2\x80\x99s gaming service.New for 2/18:\xc2\xa0Now available on Apple Arcade is th\xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,2022-02-15,9to5mac.com,"['Apple', 'Apple', 'Apple', 'Apple']","['Latest Apple Arcade games', 'Apple TV', 'Magical sim', 'Wylde Flowers', 'iPhone', 'Mac', 'close to', 'Apple Arcade', 'new games', 'gaming service', '200 games', '100 titles', 'library', 'guide']"
ICE Clear Europe,Bing API,https://finance.yahoo.com/news/europe-emissions-standards-accelerating-ev-200000521.html,b'Europe\xe2\x80\x99s New Emissions Standards Are Accelerating The EV Race',"b'While many countries are introducing a ban on the sale of ICE vehicles, many will remain on the roads for several years following. But automakers in Europe have taken the hint and are hitting the ...'","b'While many countries are introducing a ban on the sale of ICE vehicles, many will remain on the roads for several years following. But automakers in Europe have taken the hint and are hitting the ...'",neutral,0.02,0.97,0.01,negative,0.0,0.02,0.98,True,English,2022-02-20,finance.yahoo.com,['ICE'],"['New Emissions Standards', 'EV Race', 'Europe', 'The', 'many countries', 'ICE vehicles', 'several years', 'ban', 'sale', 'roads', 'automakers', 'Europe', 'hint']"
ICE Clear Europe,Bing API,https://www.cbc.ca/news/world/europe-storm-eunice-zeynep-aftermath-1.6358116,b'Western Europe cleans up after wrath of powerful storm that killed 12',"b'(Lars-Josef Klemmer/dpa/The Associated Press) Crews cleared fallen trees and worked to restore power to about 400,000 customers in Britain as western Europe cleaned up Saturday ... while snow and ice could cause disruption further north.'","b'(Lars-Josef Klemmer/dpa/The Associated Press) Crews cleared fallen trees and worked to restore power to about 400,000 customers in Britain as western Europe cleaned up Saturday ... while snow and ice could cause disruption further north.'",negative,0.0,0.0,1.0,negative,0.03,0.45,0.52,True,English,2022-02-19,cbc.ca,"['dpa', 'The Associated Press']","['Western Europe', 'powerful storm', 'wrath', 'The Associated Press', 'Lars-Josef Klemmer', 'fallen trees', 'western Europe', 'dpa', 'Crews', 'power', '400,000 customers', 'Britain', 'snow', 'ice', 'disruption']"
ICE Clear Europe,Bing API,https://www.radioexe.co.uk/news-and-features/national-news/after-leaving-a-path-of-destruction-in-the-uk-storm-eunice-hits-europe-under-new-names/,"b'After leaving a path of destruction in the UK, Storm Eunice hits Europe - under new names'","b""a local government worker aged in his late 50s was killed by a falling tree as he tried to clear storm debris. Thousands of homes and businesses were without power by Friday evening - mainly in the country's southwest - and a status yellow snow and ice ...""","b""a local government worker aged in his late 50s was killed by a falling tree as he tried to clear storm debris. Thousands of homes and businesses were without power by Friday evening - mainly in the country's southwest - and a status yellow snow and ice ...""",negative,0.0,0.15,0.85,negative,0.0,0.0,1.0,True,English,2022-02-19,radioexe.co.uk,[],"['Storm Eunice', 'new names', 'path', 'destruction', 'UK', 'Europe', 'local government worker', 'status yellow snow', 'late 50s', 'falling tree', 'storm debris', 'Friday evening', 'Thousands', 'homes', 'businesses', 'power', 'country', 'southwest', 'ice']"
