Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,Date,Source,NER,Topics
BNP Paribas,Bing API,https://www.wtatennis.com/news/2544419/swiatek-wins-11th-straight-match-to-claim-indian-wells-title-rises-to-world-no-2,"b'Swiatek wins 11th straight match to claim Indian Wells title, rises to World No.2'",b'Iga Swiatek will hit a new career-high ranking of World No.2 after she defeated Maria Sakkari in straight sets to earn the 2022 BNP Paribas Open championship. Swiatek is 11-0 at WTA 1000 events this year.',b'Iga Swiatek will hit a new career-high ranking of World No.2 after she defeated Maria Sakkari in straight sets to earn the 2022 BNP Paribas Open championship. Swiatek is 11-0 at WTA 1000 events this year.',neutral,0.18,0.67,0.15,neutral,0.07,0.7,0.23,True,English,2022-03-20,wtatennis.com,,
BNP Paribas,Bing API,https://www.espn.com/tennis/story/_/id/33558669/iga-swiatek-wins-indian-wells-title-rise-world-no-2-ranking,"b'Iga Swiatek wins Indian Wells title, to rise to world No. 2 ranking'","b""Sunday in an error-filled final to win the BNP Paribas Open. Swiatek will rise to a career-best No. 2 in the world in Monday's WTA Tour rankings, trailing top-ranked Ashleigh Barty, who skipped Indian Wells.""","b""Sunday in an error-filled final to win the BNP Paribas Open. Swiatek will rise to a career-best No. 2 in the world in Monday's WTA Tour rankings, trailing top-ranked Ashleigh Barty, who skipped Indian Wells.""",neutral,0.12,0.8,0.08,negative,0.0,0.01,0.99,True,English,2022-03-20,espn.com,,
BNP Paribas,Bing API,https://www.si.com/tv/wta-tennis/bnp-paribas-open-wta-singles-final-march-20-live-stream-watch-online-free,"b'How to Watch BNP Paribas Open: WTA Singles Final: Live Stream, TV Channel, Start Time'",b'The final features the No. 4 player in the world in Iga Swiatek and the No. 6 player in the world in Maria Sakkari. These two have had very different journeys on their way to the finals.\xc2\xa0 Sakkari looks to avenge her semifinal loss to Swiatek in the Qatar TotalExpress Open last month that Swiatek went on to win.',b'The final features the No. 4 player in the world in Iga Swiatek and the No. 6 player in the world in Maria Sakkari. These two have had very different journeys on their way to the finals.\xc2\xa0 Sakkari looks to avenge her semifinal loss to Swiatek in the Qatar TotalExpress Open last month that Swiatek went on to win.',neutral,0.02,0.98,0.01,negative,0.01,0.02,0.97,True,English,2022-03-20,si.com,,
BNP Paribas,Bing API,https://www.cbc.ca/sports/tennis/tennis-indian-wells-final-roundup-march-20-1.6391540,b'Swiatek defeats Sakkari in straight sets to claim title at Indian Wells',"b""Sunday in an error-filled final to win the BNP Paribas Open Swiatek will rise to a career-best No. 2 in the world in Monday's WTA Tour rankings, trailing top-ranked Ash Barty, who skipped Indian Wells.""","b""Sunday in an error-filled final to win the BNP Paribas Open Swiatek will rise to a career-best No. 2 in the world in Monday's WTA Tour rankings, trailing top-ranked Ash Barty, who skipped Indian Wells.""",neutral,0.1,0.7,0.2,negative,0.01,0.03,0.96,True,English,2022-03-20,cbc.ca,,
BNP Paribas,Bing API,https://greekcitytimes.com/2022/03/21/iga-swiatek-walks-past-maria-sakkari-6-4-6-1-to-win-the-bnp-paribas-open-in-indian-wells/,"b'Iga Swiatek walks past Maria Sakkari 6-4, 6-1 to win the BNP Paribas Open in Indian Wells'","b""Iga Swiatek, Officially the world number 2in the WTA Rankings with her 6-4, 6-1 victory over Maria Sakkari, is now officially the world's number 3""","b""Iga Swiatek, Officially the world number 2in the WTA Rankings with her 6-4, 6-1 victory over Maria Sakkari, is now officially the world's number 3""",neutral,0.07,0.86,0.07,neutral,0.04,0.9,0.05,True,English,2022-03-20,greekcitytimes.com,,
BNP Paribas,Twitter API,Twitter,b'Rafael Nadal calls physio and doctor after dropping set to Fritz in Indian Wells final  BNPPO22',b'nan',b'Rafael Nadal calls physio and doctor after dropping set to Fritz in Indian Wells final  BNPPO22',neutral,0.05,0.88,0.07,neutral,0.05,0.88,0.07,True,English,2022-03-20,Unknown,,
BNP Paribas,Twitter API,Twitter,"b""Tennis Streams -  Indian Wells 2022 Men's BNP Paribas Open Final Streams Link: \xe2\x80\xa6""",b'nan',"b""Tennis Streams -  Indian Wells 2022 Men's BNP Paribas Open Final Streams Link: \xe2\x80\xa6""",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,2022-03-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'STILL doing business with Putin\xe2\x80\xa2Air Prod.\xe2\x80\xa2AstraZeneca\xe2\x80\xa2Asus\xe2\x80\xa2Auchan-Retail\xe2\x80\xa2Ball Corp\xe2\x80\xa2BNP Paribas\xe2\x80\xa2Bose\xe2\x80\xa2Cloudfla\xe2\x80\xa6',b'nan',b'STILL doing business with Putin\xe2\x80\xa2Air Prod.\xe2\x80\xa2AstraZeneca\xe2\x80\xa2Asus\xe2\x80\xa2Auchan-Retail\xe2\x80\xa2Ball Corp\xe2\x80\xa2BNP Paribas\xe2\x80\xa2Bose\xe2\x80\xa2Cloudfla\xe2\x80\xa6',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,2022-03-20,Unknown,,
BNP Paribas,Twitter API,Twitter,b'BenRothenberg They need new ones. We\xe2\x80\x99ve only had the 2021 BNP paribas open edition held (most of them were filmed\xe2\x80\xa6',b'nan',b'BenRothenberg They need new ones. We\xe2\x80\x99ve only had the 2021 BNP paribas open edition held (most of them were filmed\xe2\x80\xa6',neutral,0.02,0.9,0.08,neutral,0.02,0.9,0.08,True,English,2022-03-20,Unknown,,
Citigroup,Google API,https://www.reuters.com/business/finance/citi-expand-scope-russia-exit-blog-2022-03-14/,"b'Citigroup expands Russia withdrawal, raising prospect of losses'",b'6 days ago',b'6 days ago',negative,0.02,0.2,0.78,neutral,0.18,0.7,0.12,True,English,,reuters.com,,
Citigroup,Google API,https://www.nytimes.com/2022/03/14/business/citigroup-russia-exit.html,b'Citigroup to \xe2\x80\x98Expand the Scope\xe2\x80\x99 of Its Russia Withdrawal',b'6 days ago',b'6 days ago',neutral,0.02,0.93,0.05,neutral,0.18,0.7,0.12,True,English,,nytimes.com,,
Citigroup,Google API,https://www.barrons.com/articles/citigroup-russia-ukraine-banking-51647270173,"b""Citigroup's Pulling back Futher From Russia. It Has The Highest Exposure.""",b'6 days ago',b'6 days ago',neutral,0.03,0.75,0.22,neutral,0.18,0.7,0.12,True,English,,barrons.com,,
Citigroup,Google API,https://www.livemint.com/industry/banking/citigroup-sits-between-russia-and-a-possible-bond-default-11647522275278.html,b'Citigroup sits between Russia and a possible bond default',b'3 days ago',b'3 days ago',negative,0.01,0.21,0.78,neutral,0.16,0.71,0.13,True,English,,livemint.com,,
Citigroup,Google API,https://www.nytimes.com/2022/03/17/business/citigroup-texas-abortion.html,b'Citigroup Will Pay Travel Costs for Employee Abortions in Response to Texas Law',b'3 days ago',b'3 days ago',negative,0.02,0.28,0.7,neutral,0.16,0.71,0.13,True,English,,nytimes.com,,
Citigroup,Google API,https://seekingalpha.com/news/3813161-citigroup-introduces-us-deposit-sweep-solution-for-institutional-clients,b'Citigroup introduces U.S. deposit sweep solution for ...',b'6 days ago',b'6 days ago',neutral,0.01,0.99,0.0,neutral,0.18,0.7,0.12,True,English,,seekingalpha.com,,
Citigroup,PyNews API,https://www.reuters.com/article/citigroup-rates-idUSL2N2VJ3EV,"b""Citigroup raises base lending rate after Fed's interest rate liftoff - Reuters""","b'Citigroup Inc said on Wednesday it was raising its base lending rate to 3.5% from 3.25%, effective Thursday.'","b'By Reuters Staff\rMarch 16 (Reuters) - Citigroup Inc said on Wednesday it was raising its base lending rate to 3.5% from 3.25%, effective Thursday.\rThe decision comes hours after the U.S. Federal Re\xe2\x80\xa6 [+182 chars]'",neutral,0.03,0.77,0.2,neutral,0.02,0.86,0.12,True,English,2022-03-16,reuters.com,,
Citigroup,PyNews API,https://www.reuters.com/world/us/citigroup-cover-travel-expenses-abortions-us-states-curb-access-2022-03-16/,b'Citigroup to cover travel expenses for abortions as U.S. states curb access - Reuters',"b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> has started covering travel expenses for employees who go out of state for abortions because of newly enacted restrictions in Texas and other places, becoming the first ma\xe2\x80\xa6'","b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> has started covering travel expenses for employees who go out of state for abortions because of newly enacted restrictions in Texas and other places, becoming the first ma\xe2\x80\xa6'",neutral,0.02,0.7,0.28,neutral,0.02,0.83,0.16,True,English,2022-03-16,reuters.com,,
Citigroup,PyNews API,https://www.reuters.com/business/finance/citigroup-wells-fargo-raise-base-lending-rate-after-feds-interest-rate-move-2022-03-16/,"b""Citigroup, Wells Fargo raise base lending rate after Fed's interest rate move - Reuters""","b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a>and Wells Fargo & Co said on Wednesday they were raising their base lending rates, hours after the U.S. Federal Reserve increased its benchmark interest rate by a quarter o\xe2\x80\xa6'","b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a>and Wells Fargo & Co said on Wednesday they were raising their base lending rates, hours after the U.S. Federal Reserve increased its benchmark interest rate by a quarter o\xe2\x80\xa6'",neutral,0.03,0.81,0.16,neutral,0.01,0.79,0.2,True,English,2022-03-16,reuters.com,,
Citigroup,PyNews API,https://www.reuters.com/business/exclusive-moscow-outlines-tough-terms-foreigners-trading-russia-assets-citi-memo-2022-03-17/,"b'EXCLUSIVE Moscow outlines tough terms for foreigners trading Russia assets, Citi memo shows - Reuters'","b'Russia has outlined strict rules for foreigners to secure permits to buy and sell Russian securities and real estate, a client memo by Citigroup <a href="""" target=""_blank"">(C.N)</a> showed, the first details to emerge of n\xe2\x80\xa6'","b'Russia has outlined strict rules for foreigners to secure permits to buy and sell Russian securities and real estate, a client memo by Citigroup <a href="""" target=""_blank"">(C.N)</a> showed, the first details to emerge of n\xe2\x80\xa6'",negative,0.03,0.27,0.71,negative,0.02,0.28,0.7,True,English,2022-03-16,reuters.com,,
Citigroup,PyNews API,https://www.aljazeera.com/economy/2022/3/14/citi-faces-1-5bn-of-charges-in-russia-exit-analyst-says,"b'Citi faces $1.5BN of charges in Russia exit, analyst says'","b'Citigroup Inc has exposure of nearly $10bn in Russia, the most of any US bank.'","b'Citigroup Inc on Monday followed rival Wall Street banks by accelerating its withdrawal from Russia, saying it is no longer taking on new clients and will further cut its exposure, raising the prospe\xe2\x80\xa6 [+2210 chars]'",negative,0.02,0.28,0.7,negative,0.02,0.34,0.63,True,English,2022-03-16,aljazeera.com,,
Citigroup,PyNews API,https://www.nytimes.com/2022/03/18/business/citigroup-abortion-texas-warning.html,b'Citigroup Abortion Policy Prompts Texas Lawmaker to Threaten Action',b'A state representative threatened to introduce legislation that would bar local governments from doing business with companies that had such policies.',b'A Texas legislator warned Citigroup on Friday that he would introduce a bill to prevent the bank from underwriting municipal bonds in the state unless it rescinded its policy covering travel expenses\xe2\x80\xa6 [+973 chars]',negative,0.02,0.22,0.76,negative,0.01,0.14,0.85,True,English,2022-03-16,nytimes.com,,
Citigroup,PyNews API,https://www.fool.com/investing/2022/03/15/why-broadcom-stock-just-popped/,b'Why Broadcom Stock Just Popped',b'Investors creep cautiously back into a stock that was blasted by Citigroup yesterday.',b'What happened\rAfter three days of uninterrupted selling -- and one terrifying note from Citigroup -- shares of semiconductors company Broadcom (NASDAQ:AVGO) are bouncing back on Tuesday.\rAs of 1:25\xe2\x80\xa6 [+1912 chars]',negative,0.01,0.1,0.89,negative,0.0,0.01,0.99,True,English,2022-03-16,fool.com,,
Citigroup,Bing API,https://www.france24.com/en/live-news/20220316-citigroup-to-cover-travel-costs-after-us-state-abortion-laws,b'Citigroup to cover travel costs after US state abortion laws',"b'Citigroup plans to provide travel benefits to workers who live in states that have passed laws to restrict abortion rights, such as Texas.'","b'Citigroup plans to provide travel benefits to workers who live in states that have passed laws to restrict abortion rights, such as Texas.'",neutral,0.03,0.7,0.27,neutral,0.02,0.87,0.11,True,English,2022-03-16,france24.com,,
Citigroup,Twitter API,Twitter,"b'Morgan Stanley, JPMorgan Chase, Bank of America, Goldman Sachs and Citigroup have generated a cumulative $645mn fro\xe2\x80\xa6'",b'nan',"b'Morgan Stanley, JPMorgan Chase, Bank of America, Goldman Sachs and Citigroup have generated a cumulative $645mn fro\xe2\x80\xa6'",neutral,0.02,0.95,0.03,neutral,0.02,0.95,0.03,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,"b'JPMORGAN PROCESSED RUSSIAN BOND PAYMENTS, SENT TO CITIGROUP did SenWarren know big banks get a waiver?cause you\xe2\x80\xa6'",b'nan',"b'JPMORGAN PROCESSED RUSSIAN BOND PAYMENTS, SENT TO CITIGROUP did SenWarren know big banks get a waiver?cause you\xe2\x80\xa6'",negative,0.03,0.48,0.49,negative,0.03,0.48,0.49,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,"b'Well dammit, I was enjoying hating citigroup. Now I have to change.'",b'nan',"b'Well dammit, I was enjoying hating citigroup. Now I have to change.'",negative,0.01,0.0,0.99,negative,0.01,0.0,0.99,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,b'$GCI Citigroup  gave GCI a Sell  stock rating on  2020-11-25. Find top penny stocks with PennySearch before the moo\xe2\x80\xa6',b'nan',b'$GCI Citigroup  gave GCI a Sell  stock rating on  2020-11-25. Find top penny stocks with PennySearch before the moo\xe2\x80\xa6',neutral,0.03,0.96,0.02,neutral,0.03,0.96,0.02,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,"b""Citigroup is now paying for their employees' airfare to get abortions....""",b'nan',"b""Citigroup is now paying for their employees' airfare to get abortions....""",negative,0.01,0.09,0.9,negative,0.01,0.09,0.9,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,b'Citigroup will offer aid for employees seeking out-of-state abortion where reproductive rights are under siege. Thi\xe2\x80\xa6',b'nan',b'Citigroup will offer aid for employees seeking out-of-state abortion where reproductive rights are under siege. Thi\xe2\x80\xa6',negative,0.03,0.37,0.6,negative,0.03,0.37,0.6,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,"b'Citigroup Analyst Reiterates BuyPaul Lejuez, analyst at Citigroup, reiterates Buy Rating on $UAA with a price tar\xe2\x80\xa6'",b'nan',"b'Citigroup Analyst Reiterates BuyPaul Lejuez, analyst at Citigroup, reiterates Buy Rating on $UAA with a price tar\xe2\x80\xa6'",negative,0.01,0.4,0.59,negative,0.01,0.4,0.59,True,English,2022-03-20,Unknown,,
Citigroup,Twitter API,Twitter,"b'Demandingactio1 shannonrwatts Not yet, but Texas govt has threatened Citigroup for doing this.'",b'nan',"b'Demandingactio1 shannonrwatts Not yet, but Texas govt has threatened Citigroup for doing this.'",negative,0.01,0.1,0.9,negative,0.01,0.1,0.9,True,English,2022-03-20,Unknown,,
JPMorgan Chase,Google API,https://www.straitstimes.com/business/banking/jpmorgan-chase-received-debt-payment-from-russia-says-source,"b'JPMorgan Chase received debt payment from Russia, says ...'",b'2 days ago',b'2 days ago',negative,0.02,0.33,0.64,neutral,0.19,0.68,0.13,True,English,,straitstimes.com,,
JPMorgan Chase,Google API,https://www.businesstimes.com.sg/government-economy/jpmorgan-chase-has-received-debt-payment-from-russia-source,b'JPMorgan Chase has received debt payment from Russia: source',b'3 days ago',b'3 days ago',neutral,0.02,0.57,0.41,neutral,0.16,0.71,0.13,True,English,,businesstimes.com.sg,,
JPMorgan Chase,Google API,https://www.ft.com/content/474a4b06-23a5-4b19-a7e4-bd2699e3e095,b'JPMorgan Chase loosens mask and Covid vaccine rules for ...',b'6 days ago',b'6 days ago',neutral,0.02,0.79,0.19,neutral,0.18,0.7,0.12,True,English,,ft.com,,
JPMorgan Chase,Google API,https://www.jpmorganchase.com/news-stories/jpmc-commits-5million-to-support-black-and-latina-street-vendors-in-los-angeles,b'JPMorgan Chase Commits $5 Million to Support Black and ...',b'4 days ago',b'4 days ago',neutral,0.04,0.92,0.04,neutral,0.18,0.69,0.13,True,English,,jpmorganchase.com,,
JPMorgan Chase,Google API,https://www.bankingdive.com/news/jpmorgan-chase-continues-overseas-acquisition-streak/620491/,b'JPMorgan Chase continues overseas acquisition streak',b'4 days ago',b'4 days ago',neutral,0.06,0.86,0.08,neutral,0.18,0.69,0.13,True,English,,bankingdive.com,,
JPMorgan Chase,Google API,https://www.jpmorganchase.com/news-stories/jpmc-commits-1-2-million-to-fair4all-finance-to-expand-no-interest-loan-scheme,b'JPMorgan Chase Commits \xc2\xa31.2 Million to Fair4All Finance to ...',b'3 days ago',b'3 days ago',neutral,0.04,0.92,0.04,neutral,0.16,0.71,0.13,True,English,,jpmorganchase.com,,
JPMorgan Chase,Google API,https://www.bankingdive.com/news/jpmorgan-chase-drops-ban-on-unvaccinated-new-hires/620416/,b'JPMorgan Chase drops ban on unvaccinated new hires',b'5 days ago',b'5 days ago',negative,0.03,0.44,0.53,neutral,0.17,0.71,0.12,True,English,,bankingdive.com,,
JPMorgan Chase,PyNews API,https://www.businesswire.com/news/home/20220315006285/en/JPMorgan-Chase-Declares-Common-Stock-Dividend,b'JPMorgan Chase Declares Common Stock Dividend',b'NEW YORK--(BUSINESS WIRE)--The Board of Directors of JPMorgan Chase & Co. (NYSE: JPM) (\xe2\x80\x9cJPMorgan Chase\xe2\x80\x9d or the \xe2\x80\x9cFirm\xe2\x80\x9d) declared a quarterly dividend on the outstanding shares of the common stock of JPMorgan Chase. Information can be found on the Firm\xe2\x80\x99s Invest\xe2\x80\xa6',b'NEW YORK--(BUSINESS WIRE)--The Board of Directors of JPMorgan Chase & Co. (NYSE: JPM) (\xe2\x80\x9cJPMorgan Chase\xe2\x80\x9d or the \xe2\x80\x9cFirm\xe2\x80\x9d) declared a quarterly dividend on the outstanding shares of the common stock of JPMorgan Chase. Information can be found on the Firm\xe2\x80\x99s Invest\xe2\x80\xa6',neutral,0.03,0.9,0.07,neutral,0.02,0.94,0.05,True,English,2022-03-16,businesswire.com,,
JPMorgan Chase,PyNews API,https://finance.yahoo.com/news/china-put-game-changer-stock-013000198.html,b'China Put Can Be Game Changer for Stock Market After Global Rout',"b'(Bloomberg) -- When the week started, JPMorgan Chase & Co. analysts warned that China\xe2\x80\x99s internet stocks were \xe2\x80\x9cuninvestable.\xe2\x80\x9d The world is in a different...'","b'(Bloomberg) -- When the week started, JPMorgan Chase &amp; Co. analysts warned that Chinas internet stocks were uninvestable. The world is in a different place now.\rMost Read from Bloomberg\rFollowi\xe2\x80\xa6 [+6036 chars]'",neutral,0.05,0.92,0.03,mixed,0.29,0.22,0.49,True,English,2022-03-16,finance.yahoo.com,,
JPMorgan Chase,PyNews API,https://finance.yahoo.com/news/big-banks-emerge-winners-fed-201004029.html,b'Big Banks Emerge as Winners as Fed Starts Rate Hike Cycle',"b'(Bloomberg) -- America\xe2\x80\x99s biggest lenders, including JPMorgan Chase & Co., Bank of America Corp. and Citigroup, are emerging as major winners from the Federal...'","b'(Bloomberg) -- Americas biggest lenders, including JPMorgan Chase &amp; Co., Bank of America Corp. and Citigroup, are emerging as major winners from the Federal Reserves most aggressive campaign to i\xe2\x80\xa6 [+2410 chars]'",neutral,0.06,0.81,0.13,neutral,0.04,0.86,0.1,True,English,2022-03-16,finance.yahoo.com,,
JPMorgan Chase,PyNews API,https://news.yahoo.com/risk-imminent-russian-debt-default-193347522.html,b'Risk of imminent Russian debt default appears to diminish',b'The risk of an imminent Russian debt default appeared to diminish Thursday following statements from Moscow and news of a payment to JPMorgan Chase.',b'The risk of an imminent Russian debt default appeared to diminish Thursday following statements from Moscow and news of a payment to JPMorgan Chase.\rThe Russian government faced a March 16 deadline \xe2\x80\xa6 [+2558 chars]',negative,0.03,0.35,0.62,negative,0.01,0.12,0.86,True,English,2022-03-16,news.yahoo.com,,
JPMorgan Chase,Bing API,https://menafn.com/1103877671/JPMorgan-Chase-analysts-Chinas-internet-stocks-are-uninvestable&source=30,b'JPMorgan Chase analysts\xe2\x80\x99: China\xe2\x80\x99s internet stocks are \xe2\x80\x9cuninvestable\xe2\x80\x9d',"b""JPMorgan Chase & Co analysts indicated at the outset of the week that China's internet equities were uninvestable. The globe is in a different stat""","b""JPMorgan Chase & Co analysts indicated at the outset of the week that China's internet equities were uninvestable. The globe is in a different stat""",negative,0.01,0.12,0.86,negative,0.01,0.26,0.73,True,English,2022-03-20,menafn.com,,
