Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
Euroclear,Google API,https://finance.yahoo.com/news/notice-extraordinary-general-meeting-sinch-063500780.html,b'Notice of Extraordinary General Meeting in Sinch AB (publ)',"b'As set out above, the nominee must have performed such registration with Euroclear by Wednesday 20 October 2021. Therefore, the shareholder must contact its...'","b'As set out above, the nominee must have performed such registration with Euroclear by Wednesday 20 October 2021. Therefore, the shareholder must contact its...'",positive,0.56,0.42,0.02,neutral,0.05,0.94,0.01,True,English,['Euroclear'],"['Extraordinary General Meeting', 'Sinch AB', 'Notice', 'Wednesday 20 October', 'nominee', 'registration', 'Euroclear', 'shareholder']",2021-09-30,finance.yahoo.com
Euroclear,Google API,https://www.thetradenews.com/esma-recommends-european-commission-to-delay-controversial-buy-in-rules/,b'ESMA recommends European Commission to delay ...',"b""Euroclear's new offering covers a wide array of global securities across asset classes, including 480,000 fixed income instruments, more than 50,000 equities...""","b""Euroclear's new offering covers a wide array of global securities across asset classes, including 480,000 fixed income instruments, more than 50,000 equities...""",negative,0.01,0.03,0.96,neutral,0.01,0.99,0.0,True,English,"['ESMA', 'European Commission', 'Euroclear']","['European Commission', 'ESMA', '480,000 fixed income instruments', 'new offering', 'wide array', 'global securities', 'asset classes', 'Euroclear', '50,000 equities']",2021-09-27,thetradenews.com
Euroclear,Google API,https://finance.yahoo.com/news/notice-extraordinary-general-meeting-enzymatica-152100719.html,b'Notice of extraordinary general meeting in Enzymatica AB (publ)',"b""be registered in the company's share register kept by Euroclear Sweden AB (the Swedish Securities Register Center) as of Friday 8 October 2021; and.""","b""be registered in the company's share register kept by Euroclear Sweden AB (the Swedish Securities Register Center) as of Friday 8 October 2021; and.""",positive,0.56,0.42,0.02,neutral,0.01,0.98,0.01,True,English,"['Enzymatica AB', 'Euroclear Sweden AB', 'Swedish Securities Register Center']","['extraordinary general meeting', 'Enzymatica AB', 'Notice', 'Swedish Securities Register Center', 'Euroclear Sweden AB', 'share register', 'Friday 8 October', 'company']",2021-09-29,finance.yahoo.com
Euroclear,Google API,https://www.prnewswire.com/news-releases/notice-of-extraordinary-general-meeting-of-vitrolife-ab-publ-301387556.html,b'Notice of Extraordinary General Meeting of Vitrolife AB (publ)',"b'be entered in the register of shareholders maintained by Euroclear Sweden AB on October 12, 2021 and; notify their attendance by submitting their postal...'","b'be entered in the register of shareholders maintained by Euroclear Sweden AB on October 12, 2021 and; notify their attendance by submitting their postal...'",neutral,0.47,0.51,0.02,neutral,0.01,0.98,0.01,True,English,"['Vitrolife AB', 'Euroclear Sweden AB']","['Extraordinary General Meeting', 'Vitrolife AB', 'Notice', 'Euroclear Sweden AB', 'register', 'shareholders', 'October', 'attendance', 'postal']",2021-09-29,prnewswire.com
Euroclear,Google API,https://uk.finance.yahoo.com/news/evli-bank-plc-board-directors-080000360.html,b'Evli Bank Plc\xe2\x80\x99s Board of Directors has decided on the payment of dividend',"b""... who is entered in the company's shareholders' register maintained by Euroclear Finland Oy on the record date of the dividend payment on October 5, 2021.""","b""... who is entered in the company's shareholders' register maintained by Euroclear Finland Oy on the record date of the dividend payment on October 5, 2021.""",neutral,0.0,0.98,0.02,neutral,0.0,1.0,0.0,True,English,"['Evli Bank Plc', 'Euroclear Finland Oy']","['Evli Bank Plc', 'Board', 'Directors', 'payment', 'dividend', 'Euroclear Finland Oy', ""shareholders' register"", 'record date', 'dividend payment', 'company', 'October']",2021-10-01,uk.finance.yahoo.com
Euroclear,Google API,https://finance.yahoo.com/news/notice-extraordinary-general-meeting-tobii-000700776.html,b'Notice of Extraordinary General Meeting of Tobii',b'Shareholders who wish to participate in the extraordinary general meeting must (i) be recorded in the share register maintained by Euroclear Sweden AB...',b'Shareholders who wish to participate in the extraordinary general meeting must (i) be recorded in the share register maintained by Euroclear Sweden AB...',positive,0.7,0.27,0.03,positive,0.63,0.35,0.02,True,English,['Euroclear Sweden AB'],"['Extraordinary General Meeting', 'Notice', 'Tobii', 'extraordinary general meeting', 'Euroclear Sweden AB', 'share register', 'Shareholders']",2021-09-30,finance.yahoo.com
Euroclear,PyNews API,https://finance.yahoo.com/news/baltic-horizon-fund-euroclear-agreement-171500822.html,b'Baltic Horizon Fund: Euroclear agreement will end in 12 months',"b'Euroclear Sweden AB has notified, due to a strategic decision by Nordea Bank Abp to exit its Nordic sub-custody business, of terminating the affiliation...'","b'Euroclear Sweden AB has notified, due to a strategic decision by Nordea Bank Abp to exit its Nordic sub-custody business, of terminating the affiliation agreement for keeping Baltic Horizon Fund unit\xe2\x80\xa6 [+1006 chars]'",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,"['Baltic Horizon', 'Euroclear Sweden AB', 'Nordea Bank Abp', 'Baltic Horizon Fund']","['Baltic Horizon Fund', 'Euroclear agreement', '12 months', 'Baltic Horizon Fund unit', 'Euroclear Sweden AB', 'Nordea Bank Abp', 'Nordic sub-custody business', 'strategic decision', 'affiliation agreement', '1006 chars']",2021-09-29,finance.yahoo.com
Euroclear,Bing API,https://nz.finance.yahoo.com/news/baltic-horizon-fund-euroclear-agreement-171500448.html,b'Baltic Horizon Fund: Euroclear agreement will end in 12 months',"b'Euroclear Sweden AB has notified, due to a strategic decision by Nordea Bank Abp to exit its Nordic sub-custody business, of terminating the affiliation agreement for keeping Baltic Horizon Fund units registered with its book entry system in Sweden.'","b'Euroclear Sweden AB has notified, due to a strategic decision by Nordea Bank Abp to exit its Nordic sub-custody business, of terminating the affiliation agreement for keeping Baltic Horizon Fund units registered with its book entry system in Sweden.'",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,"['Baltic Horizon', 'Euroclear Sweden AB', 'Nordea Bank Abp', 'Baltic Horizon Fund']","['Baltic Horizon Fund', 'Euroclear agreement', '12 months', 'Baltic Horizon Fund units', 'Nordea Bank Abp', 'Nordic sub-custody business', 'book entry system', 'Euroclear Sweden AB', 'strategic decision', 'affiliation agreement']",2021-09-29,nz.finance.yahoo.com
Euroclear,Bing API,https://www.thetradenews.com/euroclear-offers-insight-into-settlement-fails-with-new-data-service/,b'Euroclear offers insight into settlement fails with new data service',b'SettlementDrive gives a view on the number and value of transactions which settled or failed in the Euroclear central securities depositories.',b'SettlementDrive gives a view on the number and value of transactions which settled or failed in the Euroclear central securities depositories.',negative,0.0,0.02,0.98,negative,0.0,0.0,1.0,True,English,"['Euroclear', 'SettlementDrive', 'Euroclear']","['new data service', 'Euroclear', 'insight', 'settlement', 'Euroclear central securities depositories', 'SettlementDrive', 'view', 'number', 'value', 'transactions']",2021-09-27,thetradenews.com
Euroclear,Twitter API,Twitter,b'MULTI STEP PROGRAM FREE EUROCLEAR DELIVERY :$100M-$5B ASSET TYPE: Medium Term  Note MTN DURATION: 12 Months by Euro\xe2\x80\xa6',b'nan',b'MULTI STEP PROGRAM FREE EUROCLEAR DELIVERY :$100M-$5B ASSET TYPE: Medium Term  Note MTN DURATION: 12 Months by Euro\xe2\x80\xa6',neutral,0.06,0.94,0.0,neutral,0.06,0.94,0.0,True,English,[],"['Medium Term  Note MTN DURATION', 'MULTI STEP PROGRAM', '5B ASSET TYPE', 'EUROCLEAR DELIVERY', '12 Months', 'Medium Term  Note MTN DURATION', 'MULTI STEP PROGRAM', '5B ASSET TYPE', 'EUROCLEAR DELIVERY', '12 Months']",2021-10-03,Unknown
Euroclear,Twitter API,Twitter,"b'Google ends high-profile experiment in embedded banking  AAA Websites Euroclear,Fintech   regtech'",b'nan',"b'Google ends high-profile experiment in embedded banking  AAA Websites Euroclear,Fintech   regtech'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Google', 'Fintech', 'Google', 'Fintech']","['embedded banking  AAA Websites', 'high-profile experiment', 'Fintech   regtech', 'Google', 'Euroclear', 'embedded banking  AAA Websites', 'high-profile experiment', 'Fintech   regtech', 'Google', 'Euroclear']",2021-10-02,Unknown
Euroclear,Twitter API,Twitter,"b'Reduce settlement fails, pre-empt CSDR penalties and ease the buy-in reporting process with the Euroclear CSDR Sett\xe2\x80\xa6'",b'nan',"b'Reduce settlement fails, pre-empt CSDR penalties and ease the buy-in reporting process with the Euroclear CSDR Sett\xe2\x80\xa6'",neutral,0.19,0.54,0.27,neutral,0.19,0.54,0.27,True,English,"['CSDR', 'Euroclear CSDR Sett', 'CSDR', 'Euroclear CSDR Sett']","['Euroclear CSDR Sett', 'CSDR penalties', 'reporting process', 'settlement', 'Euroclear CSDR Sett', 'CSDR penalties', 'reporting process', 'settlement']",2021-10-01,Unknown
Euroclear,Twitter API,Twitter,"b'What\xe2\x80\x99s the meta with banking?  AAA Websites Euroclear,Fintech   regtech'",b'nan',"b'What\xe2\x80\x99s the meta with banking?  AAA Websites Euroclear,Fintech   regtech'",neutral,0.18,0.68,0.14,neutral,0.18,0.68,0.14,True,English,"['AAA', 'Euroclear', 'Fintech   regtech', 'AAA', 'Euroclear', 'Fintech   regtech']","['AAA Websites Euroclear', 'Fintech   regtech', 'meta', 'banking', 'AAA Websites Euroclear', 'Fintech   regtech', 'meta', 'banking']",2021-10-01,Unknown
Euroclear,Twitter API,Twitter,b'Are you ready for the CSDR Settlement Discipline Regime and its global impact? The Euroclear CSDR Settlement Disc\xe2\x80\xa6',b'nan',b'Are you ready for the CSDR Settlement Discipline Regime and its global impact? The Euroclear CSDR Settlement Disc\xe2\x80\xa6',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,"['CSDR', 'Euroclear CSDR', 'CSDR', 'Euroclear CSDR']","['The Euroclear CSDR Settlement Disc', 'CSDR Settlement Discipline Regime', 'global impact', 'The Euroclear CSDR Settlement Disc', 'CSDR Settlement Discipline Regime', 'global impact']",2021-09-30,Unknown
Euroclear,Twitter API,Twitter,b'Baltic Horizon Fund: Euroclear agreement will end in 12 months - GlobeNewswire -   GoogleAlerts',b'nan',b'Baltic Horizon Fund: Euroclear agreement will end in 12 months - GlobeNewswire -   GoogleAlerts',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['GlobeNewswire', 'GoogleAlerts', 'GlobeNewswire', 'GoogleAlerts']","['Baltic Horizon Fund', 'Euroclear agreement', '12 months', 'GlobeNewswire', 'GoogleAlerts', 'Baltic Horizon Fund', 'Euroclear agreement', '12 months', 'GlobeNewswire', 'GoogleAlerts']",2021-09-30,Unknown
EuroNext,Google API,https://www.agriculture.com/markets/newswire/financial-investors-reduce-net-long-position-in-euronext-wheat-3,b'Financial investors reduce net long position in Euronext wheat',"b""PARIS, Sept 29 (Reuters) -. * Non-commercial market participants trimmed their net long position in Euronext's milling wheat futures and options in the week...""","b""PARIS, Sept 29 (Reuters) -. * Non-commercial market participants trimmed their net long position in Euronext's milling wheat futures and options in the week...""",neutral,0.01,0.98,0.01,neutral,0.0,0.99,0.01,True,English,"['Euronext wheat', 'Reuters', 'Euronext']","['net long position', 'Financial investors', 'Euronext wheat', 'Non-commercial market participants', 'net long position', 'milling wheat futures', 'PARIS', 'Reuters', 'Euronext', 'options', 'week']",2021-09-29,agriculture.com
EuroNext,Google API,https://dailyhodl.com/2021/09/27/vaneck-lists-tron-etn-on-euronext-paris-and-amsterdam/,b'VanEck Lists TRON ETN on Euronext Paris and Amsterdam',"b'September 26, 2021 \xe2\x80\x93 Singapore, Singapore. TRON has announced that VanEck Vectors TRON ETN (VTRX) will be listed on the Euronext exchanges in Paris and...'","b'September 26, 2021 \xe2\x80\x93 Singapore, Singapore. TRON has announced that VanEck Vectors TRON ETN (VTRX) will be listed on the Euronext exchanges in Paris and...'",neutral,0.02,0.97,0.01,neutral,0.0,0.99,0.01,True,English,"['TRON ETN', 'Euronext Paris', 'TRON', 'VanEck Vectors', 'Euronext']","['VanEck Lists', 'TRON ETN', 'Euronext Paris', 'Amsterdam', 'VanEck Vectors TRON ETN', 'Euronext exchanges', 'Singapore', 'VTRX', 'Paris']",2021-09-27,dailyhodl.com
