Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
Danske Bank,Google API,https://www.globenewswire.com/news-release/2021/07/23/2267851/0/en/Company-calendar-2022-for-Danske-Bank-A-S.html,b'Company calendar 2022 for Danske Bank A/S',"b'Company calendar 2022 for Danske Bank A/S. Annual Report 2021, 3 February 2022. Annual general meeting, 17 March 2022. Interim report \xe2\x80\x93 first quarter 2022 ...'","b'Company calendar 2022 for Danske Bank A/S. Annual Report 2021, 3 February 2022. Annual general meeting, 17 March 2022. Interim report \xe2\x80\x93 first quarter 2022 ...'",neutral,0.0,1.0,0.0,neutral,0.01,0.98,0.01,True,English,,,2021-07-23,globenewswire.com
Danske Bank,Google API,https://www.bbc.com/news/uk-northern-ireland-57943450,b'Danske Bank in Northern Ireland makes \xc2\xa338m pre-tax profit',b'',b'Danske Bank in Northern Ireland makes \xc2\xa338m pre-tax profit',neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-23,bbc.com
Danske Bank,Google API,https://cyprus-mail.com/2021/07/24/how-did-danske-bank-wind-up-laundering-money/,b'How did Danske Bank wind up laundering money? | Cyprus Mail',"b""This article focuses on Danske Bank's money laundering scandal which is believed to be the third biggest in the world after Wachovia Bank and Standard ...""","b""This article focuses on Danske Bank's money laundering scandal which is believed to be the third biggest in the world after Wachovia Bank and Standard ...""",neutral,0.02,0.88,0.1,negative,0.0,0.01,0.99,True,English,,,2021-07-24,cyprus-mail.com
Danske Bank,Google API,https://www.fxstreet.com/news/usd-cny-to-move-higher-during-h2-danske-bank-202107191610,b'USD/CNY to move higher during H2 \xe2\x80\x93 Danske Bank',b'',b'USD/CNY to move higher during H2 \xe2\x80\x93 Danske Bank',neutral,0.01,0.96,0.03,neutral,0.01,0.96,0.03,True,English,,,2021-07-19,fxstreet.com
Danske Bank,Google API,https://www.finextra.com/newsarticle/38482/danske-bank-introduces-carbon-neutral-mortgage,b'Danske Bank introduces carbon neutral mortgage',b'',b'Danske Bank introduces carbon neutral mortgage',neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-19,finextra.com
Danske Bank,Google API,https://www.reuters.com/article/danske-bank-results-idUSL1N2OZ07Q,b'UPDATE 2-Danske Bank sticks to profitability goal despite analyst scepticism',"b'COPENHAGEN, July 23 (Reuters) - Danske Bank reiterated its profitability targets on Friday despite analyst scepticism before and after it reported ...'","b'COPENHAGEN, July 23 (Reuters) - Danske Bank reiterated its profitability targets on Friday despite analyst scepticism before and after it reported ...'",neutral,0.02,0.56,0.42,neutral,0.01,0.65,0.34,True,English,,,2021-07-23,reuters.com
Danske Bank,PyNews API,https://www.reuters.com/article/us-eu-moneylaundering-idUSKBN2EQ1K6,b'EU proposes watchdog to halt flow of dirty money - Reuters',"b""EU policymakers proposed a new agency on Tuesday to stop financial firms from supporting criminals and terrorists after a scandal at Danske Bank highlighted the inadequacy of the bloc's defences.""",b'(Reuters) - EU policymakers proposed a new agency on Tuesday to stop financial firms from supporting criminals and terrorists after a scandal at Danske Bank highlighted the inadequacy of the blocs de\xe2\x80\xa6 [+3410 chars]',negative,0.0,0.01,0.99,negative,0.0,0.1,0.9,True,English,,,2021-07-20,reuters.com
Danske Bank,PyNews API,https://seekingalpha.com/article/4440909-danske-bank-s-2021-q2-results-earnings-call-presentation,b'Danske Bank A/S 2021 Q2 - Results - Earnings Call Presentation',b'The following slide deck was published by Danske Bank A/S in conjunction with their 2021 Q2 earnings call.',b'The following slide deck was published by Danske Bank A/S in conjunction with their 2021 Q2 earnings call.\r\rView as PDF\rClick to Enlarge\r138',neutral,0.0,0.99,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-20,seekingalpha.com
Danske Bank,PyNews API,https://seekingalpha.com/article/4439746-danske-bank-offers-little-peers-cant-with-added-risk,"b""Danske Bank Offers Little That Peers Can't While Coming With Added Risk""",b'Investing in Danske Bank stock doesn\xe2\x80\x99t indicate strong total returns going forward. Click here to read my recommendation for new and existing investors.',"b'To ensure this doesnt happen in the future, please enable Javascript and cookies in your browser.\rIf you have an ad-blocker enabled you may be blocked from proceeding. Please disable your ad-blocker\xe2\x80\xa6 [+12 chars]'",negative,0.0,0.01,0.99,neutral,0.01,0.89,0.1,True,English,,,2021-07-20,seekingalpha.com
Danske Bank,PyNews API,https://finance.yahoo.com/news/company-calendar-2022-danske-bank-063000689.html,b'Company calendar 2022 for Danske Bank A/S',b'Company announcement no. 8 2021 Holmens Kanal 2 \xe2\x80\x93 12DK-1092 K\xc3\xb8benhavn KTel. +45 45 14 14 0023 July 2021 Company calendar 2022 for Danske Bank A/S Annual...',b'<table><tr><td>Company announcement no. 8 2021\r</td><td></td><td>Holmens Kanal 2 12DK-1092 K\xc3\xb8benhavn KTel. +45 45 14 14 00\r23 July 2021\r</td></tr>\r</table>\rCompanycalendar2022forDanskeBankA/S\r<\xe2\x80\xa6 [+1294 chars]',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-20,finance.yahoo.com
Danske Bank,PyNews API,https://seekingalpha.com/news/3718610-danske-bank-s-reports-q2-results,b'Danske Bank A/S reports Q2 results',b'Danske Bank A/S (DNSKF): Q2 GAAP EPS of DKK3.10.Revenue of DKK10.49B (-4.3% Y/Y)Press Release',b'<ul><li>Danske Bank A/S (OTCPK:DNSKF): Q2 GAAP EPS of DKK3.10.</li><li>Revenue of DKK10.49B (-4.3% Y/Y)</li><li>Press Release</li></ul>\r<ul><li>Now read: Danske Bank A/S (DNSKF) CEO Carsten Egeriis \xe2\x80\xa6 [+54 chars]',neutral,0.03,0.94,0.03,neutral,0.0,0.99,0.01,True,English,,,2021-07-20,seekingalpha.com
Danske Bank,PyNews API,https://www.environmentalleader.com/2021/07/banking-for-impact-creates-new-reporting-standards-for-the-impact-economy/,b'Banking For Impact Creates New Reporting Standards For The \xe2\x80\x98Impact Economy\xe2\x80\x99',"b'The Banking for Impact Working Group has launched to measure the direct impact of banks\xe2\x80\x99 financing on society and the environment, leveraging Harvard\xe2\x80\x99s Impact Weighted Accounts Initiative. The Group includes senior officials from Danske Bank, DBS, UBS, ABN AM\xe2\x80\xa6'","b'The Banking for Impact Working Group has launched to measure the direct impact of banks\xe2\x80\x99 financing on society and the environment, leveraging Harvard\xe2\x80\x99s Impact Weighted Accounts Initiative. The Group includes senior officials from Danske Bank, DBS, UBS, ABN AM\xe2\x80\xa6'",neutral,0.02,0.98,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-07-20,environmentalleader.com
Danske Bank,PyNews API,https://www.business-standard.com/article/economy-policy/eu-proposes-watchdog-to-halt-firms-supporting-criminals-terrorists-121072001472_1.html,"b'EU proposes watchdog to halt firms supporting criminals, terrorists'",b'Europe came under pressure to step up enforcement of its anti-money laundering rules',b'By Huw Jones\r(Reuters) - EU policymakers proposed a new agency on Tuesday to stop financial firms from supporting criminals and terrorists after a scandal at Danske Bank highlighted the inadequacy o\xe2\x80\xa6 [+4623 chars]',negative,0.01,0.11,0.88,negative,0.0,0.31,0.69,True,English,,,2021-07-20,business-standard.com
Danske Bank,PyNews API,https://seekingalpha.com/article/4440942-danske-bank-s-dnskf-ceo-carsten-egeriis-on-q2-2021-results-earnings-call-transcript,b'Danske Bank A/S (DNSKF) CEO Carsten Egeriis on Q2 2021 Results - Earnings Call Transcript',"b'Danske Bank A/S (OTCPK:DNSKF) Q2 2021 Results Earnings Conference Call July 23, 2021 2:30 AM ETCompany ParticipantsClaus Jensen - Head of Investor RelationsCarsten Egeriis - Chief Executive...'","b'Danske Bank A/S (OTCPK:DNSKF) Q2 2021 Results Earnings Conference Call July 23, 2021 2:30 AM ET\rCompany Participants\rClaus Jensen - Head of Investor Relations\rCarsten Egeriis - Chief Executive \xe2\x80\xa6 [+51228 chars]'",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-07-20,seekingalpha.com
Danske Bank,Bing API,https://www.bloombergquint.com/onweb/danske-s-customer-flight-exposes-the-long-term-cost-of-a-scandal,b'Danske\xe2\x80\x99s Customer Flight Exposes the Long-Term Cost of a Scandal',"b'Three years after the world learned of Danske Bank A/S\xe2\x80\x99s central role in one of Europe\xe2\x80\x99s biggest money-laundering scandals, the cost of that stunning failure of governance is still palpable. Denmark\xe2\x80\x99s biggest bank,'","b'Three years after the world learned of Danske Bank A/S\xe2\x80\x99s central role in one of Europe\xe2\x80\x99s biggest money-laundering scandals, the cost of that stunning failure of governance is still palpable. Denmark\xe2\x80\x99s biggest bank,'",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-25,bloombergquint.com
Danske Bank,Bing API,https://news.err.ee/1608288324/bloomberg-danske-still-not-recovered-from-money-laundering-scandal,b'Bloomberg: Danske still not recovered from money laundering scandal',b'None',b'Bloomberg: Danske still not recovered from money laundering scandal',negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-25,news.err.ee
Danske Bank,Bing API,https://www.irishnews.com/business/2021/07/24/news/millions-of-pounds-in-loans-no-longer-at-risk-from-pandemic---danske-bank-2397312/,b'Millions of pounds in loans no longer at risk from pandemic - Danske Bank',b'None',b'Millions of pounds in loans no longer at risk from pandemic - Danske Bank',positive,0.62,0.13,0.25,positive,0.62,0.13,0.25,True,English,,,2021-07-24,irishnews.com
Danske Bank,Bing API,https://www.bloombergquint.com/onweb/danske-shareholder-returns-grew-more-than-expected-last-quarter,b'Danske CEO Points to Risks Still Facing Bank; Shares Fall',"b'Carsten Egeriis, who became CEO in April after his predecessor stepped down due to a money laundering probe, said Danske is still suffering from \xe2\x80\x9creputational issues,\xe2\x80\x9d which are weighing on retail customer sentiment.'","b'Carsten Egeriis, who became CEO in April after his predecessor stepped down due to a money laundering probe, said Danske is still suffering from \xe2\x80\x9creputational issues,\xe2\x80\x9d which are weighing on retail customer sentiment.'",negative,0.0,0.02,0.98,negative,0.0,0.0,1.0,True,English,,,2021-07-23,bloombergquint.com
Danske Bank,Bing API,https://www.belfasttelegraph.co.uk/business/northern-ireland/danske-bank-pre-tax-profits-soar-to-381m-as-economic-outlook-improves-40684142.html,b'Danske Bank pre-tax profits soar to \xc2\xa338.1m as economic outlook improves',b'None',b'Danske Bank pre-tax profits soar to \xc2\xa338.1m as economic outlook improves',positive,0.64,0.29,0.07,positive,0.64,0.29,0.07,True,English,,,2021-07-23,belfasttelegraph.co.uk
Danske Bank,Bing API,https://cyprus-mail.com/2021/07/24/how-did-danske-bank-wind-up-laundering-money/,b'How did Danske Bank wind up laundering money?',"b'By Elena Hadjidemetriou and Dr. Louisa Borg Haviaras What went wrong at Dankse Bank? In 2018, Denmark\xe2\x80\x99s largest bank, admitted that its Estonian branch had\xc2\xa0moved more than $230 billion\xc2\xa0from Russia and other former Soviet states and that a large part of that money was suspected to be of illegal origin.'","b'By Elena Hadjidemetriou and Dr. Louisa Borg Haviaras What went wrong at Dankse Bank? In 2018, Denmark\xe2\x80\x99s largest bank, admitted that its Estonian branch had\xc2\xa0moved more than $230 billion\xc2\xa0from Russia and other former Soviet states and that a large part of that money was suspected to be of illegal origin.'",neutral,0.03,0.78,0.19,negative,0.0,0.0,1.0,True,English,,,2021-07-23,cyprus-mail.com
Danske Bank,Bing API,https://markets.businessinsider.com/news/stocks/danske-bank-a-s---form-8-3---marlowe-plc-10364170,b'Danske Bank A/S : Form 8.3 - Marlowe PLC',b'Disclaimer | Accessibility Statement | Commerce Policy | Made In NYC | Stock quotes by finanzen.net Danske Bank AS (spons. ADRs NewsMORE Related Stocks Find News News',b'Disclaimer | Accessibility Statement | Commerce Policy | Made In NYC | Stock quotes by finanzen.net Danske Bank AS (spons. ADRs NewsMORE Related Stocks Find News News',neutral,0.01,0.99,0.0,neutral,0.01,0.89,0.1,True,English,,,2021-07-23,markets.businessinsider.com
Danske Bank,Twitter API,Twitter,"b'$DANSKE  Danske Bank A/S Danske Bank (Buy, TP: DKK136.00) - Still some way to go: While underlying profitability re\xe2\x80\xa6'",b'nan',"b'$DANSKE  Danske Bank A/S Danske Bank (Buy, TP: DKK136.00) - Still some way to go: While underlying profitability re\xe2\x80\xa6'",neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,,,2021-07-25,Unknown
Danske Bank,Twitter API,Twitter,"b'$DANSKE  Danske Bank A/S Danske Bank - New CEO to present ROE plan with Q3: Lending down 1% q-o-q, new market share\xe2\x80\xa6'",b'nan',"b'$DANSKE  Danske Bank A/S Danske Bank - New CEO to present ROE plan with Q3: Lending down 1% q-o-q, new market share\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-25,Unknown
Danske Bank,Twitter API,Twitter,b'Three years after the world learned of Danske Bank A/S\xe2\x80\x99s central role in one of Europe\xe2\x80\x99s biggest money-laundering s\xe2\x80\xa6',b'nan',b'Three years after the world learned of Danske Bank A/S\xe2\x80\x99s central role in one of Europe\xe2\x80\x99s biggest money-laundering s\xe2\x80\xa6',neutral,0.04,0.92,0.04,neutral,0.04,0.92,0.04,True,English,,,2021-07-25,Unknown
Danske Bank,Twitter API,Twitter,b'EUR/CHF could test 1.23 in a year\xe2\x80\x99s time \xe2\x80\x93 Danske Bank',b'nan',b'EUR/CHF could test 1.23 in a year\xe2\x80\x99s time \xe2\x80\x93 Danske Bank',neutral,0.01,0.94,0.05,neutral,0.01,0.94,0.05,True,English,,,2021-07-24,Unknown
Danske Bank,Twitter API,Twitter,b'Retweet selected by the  team |  Danske Bank Gets a (Rare) Break: New York Investor Lawsuit\xe2\x80\xa6',b'nan',b'Retweet selected by the  team |  Danske Bank Gets a (Rare) Break: New York Investor Lawsuit\xe2\x80\xa6',neutral,0.0,0.78,0.22,neutral,0.0,0.78,0.22,True,English,,,2021-07-24,Unknown
Danske Bank,Twitter API,Twitter,b'Millions of pounds in loans no longer at risk from pandemic - Danske Bank',b'nan',b'Millions of pounds in loans no longer at risk from pandemic - Danske Bank',positive,0.62,0.13,0.25,positive,0.62,0.13,0.25,True,English,,,2021-07-24,Unknown
Danske Bank,Twitter API,Twitter,b'How did Danske Bank wind up laundering money?',b'nan',b'How did Danske Bank wind up laundering money?',neutral,0.03,0.78,0.19,neutral,0.03,0.78,0.19,True,English,,,2021-07-24,Unknown
Danske Bank,Twitter API,Twitter,"b'FootballCliches Need to flex local knowledge somehow. Tbf I prefer the Danske Bank, a league with Gael Bigirimana and Mark Randall.'",b'nan',"b'FootballCliches Need to flex local knowledge somehow. Tbf I prefer the Danske Bank, a league with Gael Bigirimana and Mark Randall.'",negative,0.02,0.05,0.93,negative,0.02,0.05,0.93,True,English,,,2021-07-23,Unknown
Danske Bank,Twitter API,Twitter,"b""Deutsche Bank's US unit kept Danske's shady billions flowing""",b'nan',"b""Deutsche Bank's US unit kept Danske's shady billions flowing""",negative,0.01,0.08,0.91,negative,0.01,0.08,0.91,True,English,,,2021-07-23,Unknown
Danske Bank,Twitter API,Twitter,b'\xe2\x8c\x9bPlanned Bank Downtime Bank affected: Danske Bank  GBEnd user impact: Unable to authenticate and initiate AIS an\xe2\x80\xa6',b'nan',b'\xe2\x8c\x9bPlanned Bank Downtime Bank affected: Danske Bank  GBEnd user impact: Unable to authenticate and initiate AIS an\xe2\x80\xa6',neutral,0.01,0.72,0.27,neutral,0.01,0.72,0.27,True,English,,,2021-07-23,Unknown
Danske Bank,Twitter API,Twitter,b'business IlvesToomas Deutsche Bank and Danske Bank. Both of which are shielded by their respective governments fr\xe2\x80\xa6',b'nan',b'business IlvesToomas Deutsche Bank and Danske Bank. Both of which are shielded by their respective governments fr\xe2\x80\xa6',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-23,Unknown
Credit Suisse,Google API,https://www.ft.com/content/ae15a1c3-96c5-4400-bc0c-9e653cf6eb94,b'Credit Suisse settles spying case with ex-wealth chief Iqbal ...',"b'Credit Suisse has settled one of the most explosive feuds in its history, reaching an out-of-court agreement with its former star wealth manager Iqbal Khan ...'","b'Credit Suisse has settled one of the most explosive feuds in its history, reaching an out-of-court agreement with its former star wealth manager Iqbal Khan ...'",neutral,0.34,0.4,0.26,neutral,0.11,0.7,0.19,True,English,,,2021-07-25,ft.com
Credit Suisse,Google API,https://www.reuters.com/business/finance/credit-suisse-settles-spying-case-with-former-star-banker-2021-07-25/,b'Credit Suisse settles spying case with former star banker',"b'ZURICH, July 25 (Reuters) - Credit Suisse (CSGN.S) has reached an out-of-court settlement with former star banker Iqbal Khan over allegations of spying that ...'","b'ZURICH, July 25 (Reuters) - Credit Suisse (CSGN.S) has reached an out-of-court settlement with former star banker Iqbal Khan over allegations of spying that ...'",neutral,0.03,0.67,0.3,neutral,0.0,0.77,0.23,True,English,,,2021-07-25,reuters.com
Credit Suisse,Google API,https://www.wsj.com/articles/credit-suisse-settles-spying-case-with-ex-executive-iqbal-khan-11627241148,b'Credit Suisse Settles Spying Case With Ex-Executive Iqbal Khan',"b'Credit Suisse was later found to have spied on other staff. The spying scandal is one of a slew of legal and reputational knocks dogging the bank. This spring, ...'","b'Credit Suisse was later found to have spied on other staff. The spying scandal is one of a slew of legal and reputational knocks dogging the bank. This spring, ...'",neutral,0.02,0.76,0.22,negative,0.0,0.02,0.98,True,English,,,2021-07-25,wsj.com
Credit Suisse,Google API,https://www.finews.com/news/english-news/47187-credit-suisse-ulrich-koerner-chief-of-staff-david-kruck-henning-wechsung,"b""Credit Suisse's Koerner Makes Ex-UBS Banker Chief of Staff""","b'David Kruck was appointed Chief of Staff in the Asset Management division of Credit Suisse, effective at the start of August, research by finews.com shows.'","b'David Kruck was appointed Chief of Staff in the Asset Management division of Credit Suisse, effective at the start of August, research by finews.com shows.'",neutral,0.01,0.98,0.01,neutral,0.05,0.95,0.0,True,English,,,2021-07-23,finews.com
Credit Suisse,Google API,https://www.ft.com/content/50ff04a5-9df9-4c1f-8820-8bc465871a1e,b'Credit Suisse in talks to restructure part of $690m Bluestone ...',"b'Greensill had a partnership with Credit Suisse, which repackaged the debt and sold them to investors in several supply chain finance funds. Their 1,000 clients ...'","b'Greensill had a partnership with Credit Suisse, which repackaged the debt and sold them to investors in several supply chain finance funds. Their 1,000 clients ...'",neutral,0.02,0.97,0.01,negative,0.01,0.11,0.88,True,English,,,2021-07-23,ft.com
Credit Suisse,Google API,https://www.efinancialcareers.com/news/2021/07/leaving-credit-suisse,b'Morning Coffee: Bankers less keen to leave Credit Suisse ...',"b'The stories keep coming; Max Mesny, David Luwisch, Laurence van Lancker and William Young are the latest four Credit Suisse Managing Directors to have left ...'","b'The stories keep coming; Max Mesny, David Luwisch, Laurence van Lancker and William Young are the latest four Credit Suisse Managing Directors to have left ...'",neutral,0.43,0.53,0.04,neutral,0.01,0.98,0.01,True,English,,,2021-07-22,efinancialcareers.com
